"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"65010";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Miquéias";"AT";"";"";"Mq 2:1";"Contra quem é o ai que abre o capítulo 2, que maquinam o mal nas camas?";"Os que planejam iniquidade à noite";"Os sacerdotes do templo";"Os reis estrangeiros";"Os profetas fiéis";"0";"";"";"";"";"";"rascunho (IA)"
"65011";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Miquéias";"AT";"";"";"Mq 1:16";"O que o povo é convocado a fazer, como sinal de luto, no fim do capítulo 1?";"Rapar a cabeça";"Rasgar as vestes";"Jejuar sete dias";"Vestir saco";"0";"";"";"";"";"";"rascunho (IA)"
"65012";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Miquéias";"AT";"";"";"Mq 7:6";"Segundo Miquéias 7:6, quem se torna inimigo do homem?";"Os da sua própria casa";"Os estrangeiros";"Os falsos profetas";"Os reis vizinhos";"0";"";"";"";"";"";"rascunho (IA)"
"65013";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Miquéias";"AT";"";"";"Mq 3:12";"O que aconteceria a Jerusalém, segundo o aviso de Miquéias 3:12?";"Se tornaria montões de pedras";"Se tornaria mais rica";"Seria reconstruída em glória";"Se tornaria capital do império";"0";"";"";"";"";"";"rascunho (IA)"
"65014";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Miquéias";"AT";"";"";"Mq 6:6";"Com o que o povo pergunta se deve se apresentar ao Senhor, em 6:6?";"Com holocaustos e bezerros";"Com ouro e prata";"Com exércitos e armas";"Com cânticos e danças";"0";"";"";"";"";"";"rascunho (IA)"
"65015";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 1:1";"Durante o reinado de quais três reis de Judá Miqueias profetizou?";"Jotão, Acaz e Ezequias";"Davi, Salomão e Roboão";"Josias, Joacaz e Joaquim";"Saul, Davi e Salomão";"0";"";"";"";"";"";"rascunho (IA)"
"65016";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 1:6";"O que Deus disse que faria de Samaria, por causa de seus pecados?";"Um montão de pedras e terra de plantar vinhas";"Uma cidade ainda mais forte";"Uma capital de outro reino";"Um lugar de peregrinação";"0";"";"";"";"";"";"rascunho (IA)"
"65017";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 2:2";"Do que os opressores denunciados no capítulo 2 são acusados de cobiçar e tomar?";"Campos e casas";"Rebanhos e servos";"Ouro e prata";"Barcos e mercadorias";"0";"";"";"";"";"";"rascunho (IA)"
"65018";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 2:11";"Que tipo de mensagem o falso profeta promete ao povo, segundo 2:11?";"Profecias sobre vinho e bebida forte";"Profecias sobre guerra e conquista";"Profecias sobre chuva e colheita";"Profecias sobre reis e tronos";"0";"";"";"";"";"";"rascunho (IA)"
"65019";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 3:2-3";"Com que imagem chocante Miquéias descreve a exploração dos líderes sobre o povo?";"Comer a carne e arrancar a pele do povo";"Vender o povo como escravos";"Queimar as casas do povo";"Roubar os rebanhos do povo";"0";"";"";"";"";"";"rascunho (IA)"
"65020";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 3:11";"Como os chefes, sacerdotes e profetas de Israel são acusados de agir, em 3:11?";"Por interesse e dinheiro";"Por temor a Deus";"Por amor ao povo";"Por obediência à lei";"0";"";"";"";"";"";"rascunho (IA)"
"65021";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 4:2";"De onde sairá a lei e a palavra do Senhor, segundo a visão de Miquéias 4:2?";"De Sião e Jerusalém";"Do Sinai e do Egito";"Da Babilônia e Nínive";"De Belém e Nazaré";"0";"";"";"";"";"";"rascunho (IA)"
"65022";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 4:9-10";"A que Miquéias compara o sofrimento da filha de Sião no capítulo 4?";"Às dores de parto";"À fome no deserto";"À tempestade no mar";"Ao fogo na cidade";"0";"";"";"";"";"";"rascunho (IA)"
"65023";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 5:4";"Como aquele que viria de Belém apascentaria o povo, segundo 5:4?";"Na força do Senhor e na excelência do seu nome";"Com exércitos e armas poderosas";"Com riquezas e tesouros";"Com leis rígidas e tributos";"0";"";"";"";"";"";"rascunho (IA)"
"65024";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 5:5-6";"Quantos pastores e príncipes seriam levantados contra a Assíria?";"Sete pastores e oito príncipes";"Três pastores e quatro príncipes";"Doze pastores e doze príncipes";"Um pastor e um príncipe";"0";"";"";"";"";"";"rascunho (IA)"
"65025";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 6:5";"Que episódio da história de Israel Deus pede que o povo se lembre em 6:5?";"A consulta de Balaque e a resposta de Balaão";"A travessia do mar Vermelho";"A queda de Jericó";"A construção do templo de Salomão";"0";"";"";"";"";"";"rascunho (IA)"
"65026";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 6:11";"Que práticas comerciais desonestas são condenadas em Miquéias 6:11?";"Balanças falsas e pesos enganosos";"Impostos abusivos";"Roubo de rebanhos";"Falsificação de moedas";"0";"";"";"";"";"";"rascunho (IA)"
"65027";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 7:1";"A que Miqueias compara sua tristeza ao ver a corrupção do povo?";"À colheita de verão sem frutos para comer";"À tempestade que destrói a plantação";"Ao inverno sem chuva";"À seca que mata o gado";"0";"";"";"";"";"";"rascunho (IA)"
"65028";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 7:9";"O que Miqueias diz que sofrerá, reconhecendo seu próprio pecado?";"A ira do Senhor, até que ele julgue sua causa";"O abandono total de Deus";"A vingança dos inimigos";"A fome e a peste";"0";"";"";"";"";"";"rascunho (IA)"
"65029";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Miquéias";"AT";"";"";"Mq 7:20";"A quem Deus daria a fidelidade e a benignidade juradas desde os dias antigos?";"A Jacó e a Abraão";"A Moisés e a Arão";"A Davi e a Salomão";"A Isaque e a Rebeca";"0";"";"";"";"";"";"rascunho (IA)"
"65030";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 1:7";"Por que os ídolos de Samaria seriam destruídos, segundo a acusação de 1:7?";"Foram ajuntados com o preço da prostituição";"Foram roubados de outro povo";"Eram feitos de material fraco";"Nunca foram consagrados";"0";"";"";"";"";"";"rascunho (IA)"
"65031";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 1:9";"Até onde a chaga incurável de Samaria se estenderia, segundo 1:9?";"Até Judá e à porta de Jerusalém";"Até o Egito";"Até a Babilônia";"Até a Assíria";"0";"";"";"";"";"";"rascunho (IA)"
"65032";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 2:4";"O que o povo lamentaria dizer naquele dia, segundo o provérbio de 2:4?";"Estamos inteiramente desolados";"Estamos salvos para sempre";"O rei nos abandonou";"A terra está em paz";"0";"";"";"";"";"";"rascunho (IA)"
"65033";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 2:8";"Como o próprio povo de Deus é descrito agindo em Miquéias 2:8?";"Como um inimigo, tirando a capa dos que passavam seguros";"Como um exército protetor do povo";"Como sacerdotes fiéis ao templo";"Como profetas que anunciam a verdade";"0";"";"";"";"";"";"rascunho (IA)"
"65034";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 2:12";"A que Deus compara o restante de Israel que congregaria, em 2:12?";"Ovelhas de Bozra reunidas num curral";"Águias voando alto no céu";"Árvores plantadas à beira de um rio";"Estrelas espalhadas pelo céu";"0";"";"";"";"";"";"rascunho (IA)"
"65035";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 3:6";"O que aconteceria aos falsos profetas, segundo a figura da escuridão em 3:6?";"Se fará noite e trevas, sem visão nem adivinhação";"Serão coroados reis de Israel";"Receberão riquezas em abundância";"Serão levados ao céu";"0";"";"";"";"";"";"rascunho (IA)"
"65036";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 4:1";"Onde o monte da Casa do Senhor seria estabelecido nos últimos dias?";"No cume dos montes, elevado sobre os outeiros";"No vale mais profundo da terra";"No meio do deserto da Arábia";"Nas margens do rio Eufrates";"0";"";"";"";"";"";"rascunho (IA)"
"65037";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 4:6";"Quem Deus promete congregar naquele dia, segundo 4:6?";"A que coxeava e a que fora expulsa e maltratada";"Os reis das nações vizinhas";"Os sacerdotes dispersos";"Os exércitos derrotados";"0";"";"";"";"";"";"rascunho (IA)"
"65038";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 4:12";"O que as nações reunidas contra Sião não entendiam, segundo 4:12?";"Os pensamentos e o conselho do Senhor";"A força militar de Sião";"As leis do povo de Judá";"A geografia da região";"0";"";"";"";"";"";"rascunho (IA)"
"65039";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 5:3";"Até quando o povo seria entregue, segundo a profecia de Miquéias 5:3?";"Até que a que está de parto desse à luz";"Até a reconstrução do templo";"Até a morte do rei da Assíria";"Até o fim do cativeiro babilônico";"0";"";"";"";"";"";"rascunho (IA)"
"65040";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 5:8";"A que Miqueias compara o resto de Jacó entre as nações, em 5:8?";"A um leão entre os animais do bosque";"A um cordeiro entre lobos";"A uma pomba entre águias";"A uma árvore entre espinhos";"0";"";"";"";"";"";"rascunho (IA)"
"65041";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 6:9";"O que a voz do Senhor faz à cidade, segundo o início de 6:9?";"Clama, e o sábio vê o seu nome";"Se cala para sempre";"Abençoa sem condições";"Perdoa sem julgamento";"0";"";"";"";"";"";"rascunho (IA)"
"65042";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 6:16";"Que reis ímpios de Israel são citados como maus exemplos seguidos pelo povo em 6:16?";"Onri e Acabe";"Saul e Jeroboão";"Acaz e Manassés";"Jeú e Jorão";"0";"";"";"";"";"";"rascunho (IA)"
"65043";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 7:4";"A que Miqueias compara o melhor dos líderes corruptos de seu tempo, em 7:4?";"A um espinho";"A uma serpente";"A uma raposa";"A um lobo";"0";"";"";"";"";"";"rascunho (IA)"
"65044";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Miquéias";"AT";"";"";"Mq 1:5";"Miqueias identifica a transgressão de Jacó e de Judá com quais duas cidades?";"Samaria e Jerusalém";"Belém e Nazaré";"Nínive e Babilônia";"Damasco e Tiro";"0";"";"";"";"";"";"rascunho (IA)"
"65045";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 1:10-15";"Que recurso literário Miqueias usa ao lamentar cidades como Gate, Safir e Laquis?";"Jogos de palavras entre o nome da cidade e seu destino";"Listas genealógicas";"Citações de outros profetas";"Números proféticos simbólicos";"0";"";"";"";"";"";"rascunho (IA)"
"65046";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 2:5";"O que o opressor não teria mais na congregação do Senhor, segundo 2:5?";"Quem lance o cordel pela sorte, ou seja, herança na partilha da terra";"Direito de oferecer sacrifícios";"Permissão para orar no templo";"Lugar entre os sacerdotes";"0";"";"";"";"";"";"rascunho (IA)"
"65047";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 2:9";"Do que as mulheres do povo foram lançadas fora, segundo a acusação de 2:9?";"Da casa das suas delícias";"Do templo de Jerusalém";"Da cidade de Samaria";"Do meio de seus maridos";"0";"";"";"";"";"";"rascunho (IA)"
"65048";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 3:1";"A quem Miqueias pergunta se não pertence saber o direito, no início do capítulo 3?";"Aos chefes de Jacó e príncipes de Israel";"Aos sacerdotes do templo";"Aos reis estrangeiros";"Ao povo comum";"0";"";"";"";"";"";"rascunho (IA)"
"65049";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 3:4";"O que o Senhor faria quando os opressores clamassem a ele, segundo 3:4?";"Não os ouviria e esconderia deles a sua face";"Responderia imediatamente com bênçãos";"Enviaria um novo profeta";"Perdoaria sem julgamento";"0";"";"";"";"";"";"rascunho (IA)"
"65050";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 3:5";"Contra quem os falsos profetas preparam guerra, segundo 3:5?";"Contra aquele que nada lhes mete na boca";"Contra os reis estrangeiros";"Contra os sacerdotes do templo";"Contra os exércitos inimigos";"0";"";"";"";"";"";"rascunho (IA)"
"65051";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 4:5";"O que Miqueias diz que o povo de Deus fará, em contraste com as nações, em 4:5?";"Andar no nome do Senhor eternamente";"Conquistar todas as nações vizinhas";"Construir um novo templo maior";"Abandonar todos os costumes antigos";"0";"";"";"";"";"";"rascunho (IA)"
"65052";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 4:13";"Com o que Deus promete fortalecer Sião para trilhar os povos, em 4:13?";"Ferro na ponta e cobre nas unhas";"Ouro na coroa e prata no cetro";"Fogo nas mãos e vento nos pés";"Pedra na testa e madeira nos braços";"0";"";"";"";"";"";"rascunho (IA)"
"65053";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 5:1";"A que parte do corpo do juiz de Israel os inimigos feririam com a vara, em 5:1?";"Ao queixo";"À cabeça";"Aos pés";"Às mãos";"0";"";"";"";"";"";"rascunho (IA)"
"65054";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 5:12-13";"Além das feitiçarias, o que mais Deus prometeu arrancar do povo em 5:12-13?";"As imagens de escultura e as estátuas";"As riquezas e os tesouros";"Os exércitos e as armas";"Os livros e os pergaminhos";"0";"";"";"";"";"";"rascunho (IA)"
"65055";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 6:2";"Quem é convocado a ouvir a contenda do Senhor com seu povo, em 6:2?";"Os montes e os fortes fundamentos da terra";"Os reis das nações vizinhas";"Os sacerdotes e levitas";"Os anjos do céu";"0";"";"";"";"";"";"rascunho (IA)"
"65056";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 6:10";"Que tipo de medida injusta é chamada de detestável em Miquéias 6:10?";"O efa pequeno";"A vara torta";"O peso de ferro";"A balança de bronze";"0";"";"";"";"";"";"rascunho (IA)"
"65057";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 6:14-15";"Que consequências agrícolas e domésticas são anunciadas em 6:14-15?";"Comer sem fartar-se, semear sem colher, pisar azeitona sem se ungir";"Perder todas as terras para sempre";"Ser expulso do país imediatamente";"Perder todos os filhos";"0";"";"";"";"";"";"rascunho (IA)"
"65058";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 7:3";"Como o príncipe e o juiz agem em Miquéias 7:3, segundo a denúncia?";"O príncipe inquire e o juiz se apressa à recompensa";"Ambos julgam com justiça";"Ambos protegem os pobres";"Ambos recusam suborno";"0";"";"";"";"";"";"rascunho (IA)"
"65059";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Miquéias";"AT";"";"";"Mq 7:17";"Como as nações reagirão ao ver o poder de Deus, segundo 7:17?";"Lamberão o pó como serpentes e terão medo";"Declararão guerra imediatamente";"Ignorarão completamente o aviso";"Se aliarão contra Israel";"0";"";"";"";"";"";"rascunho (IA)"
"65060";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 1-7";"Como o livro de Miqueias alterna estruturalmente entre julgamento e esperança?";"Em ciclos alternados de oráculos de juízo seguidos por promessas de restauração";"Em uma única sequência linear de julgamento sem esperança";"Em uma sequência cronológica de eventos históricos";"Em uma coleção de salmos sem ordem temática";"0";"";"";"";"";"";"rascunho (IA)"
"65061";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 4:1-3";"Que semelhança textual conecta Miqueias 4:1-3 e Isaías 2:2-4?";"Ambos contêm quase o mesmo oráculo sobre o monte do Senhor e a paz universal";"Ambos narram a mesma batalha histórica";"Ambos citam a mesma genealogia real";"Ambos são escritos na mesma década";"0";"";"";"";"";"";"rascunho (IA)"
"65062";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 5:2";"Qual é a importância teológica de Miqueias 5:2 para a tradição messiânica?";"Prediz que o governante prometido nasceria em Belém, de origem eterna";"Prediz que o Messias viria de Samaria";"Prediz que o Messias seria um sacerdote levita";"Prediz que o Messias reinaria apenas sobre Judá";"0";"";"";"";"";"";"rascunho (IA)"
"65063";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 6:6-8";"Como Miqueias 6:6-8 resume o cerne da religião profética frente ao ritualismo vazio?";"Rejeita sacrifícios excessivos em favor de justiça, misericórdia e humildade";"Exige mais sacrifícios de animais para agradar a Deus";"Recomenda abandonar todo tipo de culto formal";"Defende apenas o cumprimento da lei cerimonial";"0";"";"";"";"";"";"rascunho (IA)"
"65064";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 6:1-5";"Que papel a acusação legal, ou contenda, desempenha no capítulo 6 de Miqueias?";"Estrutura um processo judicial simbólico entre Deus e seu povo";"Descreve uma disputa territorial entre tribos";"Narra um julgamento perante um rei estrangeiro";"Apresenta uma disputa entre dois profetas rivais";"0";"";"";"";"";"";"rascunho (IA)"
"65065";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 3:5-8";"Como o oráculo contra os falsos profetas em Miqueias 3:5-8 contrasta o chamado do profeta?";"Profetas mercenários dizem paz por dinheiro, e Miqueias fala cheio do Espírito";"Ambos os grupos recebem a mesma autoridade divina";"Os falsos profetas são punidos por não conhecerem a lei";"Miqueias afirma nunca ter recebido revelação alguma";"0";"";"";"";"";"";"rascunho (IA)"
"65066";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 7:18";"Qual é a função retórica da pergunta em Miqueias 7:18 sobre o perdão de Deus?";"Faz um jogo de palavras com o próprio nome do profeta, que significa quem é como Deus";"É apenas uma fórmula litúrgica sem significado teológico";"Questiona se Deus realmente perdoará Israel";"Compara Deus aos deuses das nações vizinhas";"0";"";"";"";"";"";"rascunho (IA)"
"65067";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 4-5";"Como o tema da restauração após o exílio aparece estruturalmente em Miqueias 4-5?";"A promessa de um governante de Belém segue o anúncio do exílio em Babilônia";"A restauração ocorre antes de qualquer menção ao juízo";"O exílio é apresentado como definitivo e sem esperança";"Não há qualquer menção ao exílio nesses capítulos";"0";"";"";"";"";"";"rascunho (IA)"
"65068";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 2:1-2";"Que crítica social específica Miqueias compartilha com seu contemporâneo Isaías?";"A opressão dos pobres pelos poderosos que cobiçam terras e exploram o povo";"A idolatria exclusiva aos deuses cananeus";"A aliança política com o Egito";"A construção de templos pagãos em Jerusalém";"0";"";"";"";"";"";"rascunho (IA)"
"65069";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 7:5-6";"Como Miqueias 7:5-6, sobre a desconfiança na própria família, é usado no Novo Testamento?";"É citado por Jesus para descrever a divisão que o evangelho causaria mesmo entre parentes";"É citado para condenar o casamento";"É citado para justificar o divórcio";"É citado para descrever a Trindade";"0";"";"";"";"";"";"rascunho (IA)"
"65070";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 7:18-20";"Qual é a relação entre o nome Miqueias e o clímax teológico do livro em 7:18-20?";"O nome, que significa quem é como o Senhor, ecoa na pergunta sobre o perdão de Deus";"O nome não tem relação alguma com o conteúdo do livro";"O nome é uma homenagem a um rei anterior";"O nome se refere a uma cidade, não a uma pessoa";"0";"";"";"";"";"";"rascunho (IA)"
"65071";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 4:3-4";"Como a imagem de espadas em enxadas se relaciona com a visão escatológica de Miqueias 4?";"Simboliza a substituição da guerra pela paz sob o reinado do Senhor";"Simboliza apenas uma reforma econômica sem dimensão espiritual";"Refere-se literalmente à reciclagem de metais na época";"É uma crítica à agricultura como prática pecaminosa";"0";"";"";"";"";"";"rascunho (IA)"
"65072";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 5:2";"Qual é o significado de Belém ser chamada pequena entre milhares de Judá em 5:2?";"Contrasta a insignificância aparente do lugar com a grandeza do governante vindouro";"Indica que Belém seria destruída em breve";"Indica que Belém se tornaria a maior cidade do império";"Refere-se ao pequeno número de habitantes cristãos";"0";"";"";"";"";"";"rascunho (IA)"
"65073";"MIQUEIAS_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Miquéias";"AT";"";"";"Mq 1:2-7";"Como o livro de Miqueias termina, estruturalmente, em contraste com seu início?";"Começa com um Deus que desce em juízo e termina com um Deus que perdoa";"Começa e termina com o mesmo tom de condenação sem alívio";"Começa com esperança e termina em juízo total";"Não há contraste algum entre início e fim";"0";"";"";"";"";"";"rascunho (IA)"
