"id","lote","data_lote","fonte","nivel","livro_biblico","testamento","categoria_ebd","ebd_versao","referencia","pergunta_pt","alternativa_pt_a","alternativa_pt_b","alternativa_pt_c","alternativa_pt_d","resposta_correta","pergunta_en","alternativa_en_a","alternativa_en_b","alternativa_en_c","alternativa_en_d","status_revisao"
"23010","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 6:17","O que Eliseu pediu que Deus abrisse os olhos de seu servo para ver, em Dotã?","Um anjo protetor","Uma cidade inteira em chamas","Cavalos e carros de fogo ao redor deles","Um exército inimigo se aproximando","2","","","","","","rascunho (IA)"
"23011","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 17:6","Que império conquistou o reino de Israel e levou o povo cativo?","A Babilônia","O Egito","A Pérsia","A Assíria","3","","","","","","rascunho (IA)"
"23012","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 18:13","Que rei da Assíria invadiu Judá no reinado de Ezequias?","Senaqueribe","Salmaneser","Sargão","Tiglate-Pileser","0","","","","","","rascunho (IA)"
"23013","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 19:35","O que aconteceu ao exército assírio, numa única noite, diante de Jerusalém?","Foram derrotados em batalha","Um anjo do Senhor feriu cento e oitenta e cinco mil deles","Fugiram assustados","Renderam-se sem lutar","1","","","","","","rascunho (IA)"
"23014","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 20:1","Que profeta anunciou a Ezequias que ele morreria, mas depois Deus lhe deu mais quinze anos?","Eliseu","Miqueias","Isaías","Jeremias","2","","","","","","rascunho (IA)"
"23015","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 22:8","O que foi encontrado no templo, durante o reinado de Josias, causando grande reforma religiosa?","A arca perdida","Tesouros escondidos","Registros antigos dos reis","O livro da lei","3","","","","","","rascunho (IA)"
"23016","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 23:25","Como Josias é avaliado, quanto à sua fidelidade a Deus, entre todos os reis de Judá?","Não houve rei semelhante a ele antes nem depois","Foi o mais rico entre os reis","Foi o mais guerreiro entre os reis","Foi o mais longevo entre os reis","0","","","","","","rascunho (IA)"
"23017","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 24:1","Que império conquistou o reino de Judá, no fim de 2 Reis?","A Pérsia","A Babilônia","A Assíria","O Egito","1","","","","","","rascunho (IA)"
"23018","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 25:9","O que aconteceu ao templo de Jerusalém, na conquista final por Nabucodonosor?","Foi apenas saqueado","Foi entregue aos sacerdotes babilônicos","Foi queimado e destruído","Foi transformado em palácio","2","","","","","","rascunho (IA)"
"23019","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 2:23","O que aconteceu aos jovens que zombaram de Eliseu, chamando-o de calvo?","Foram expulsos da cidade","Adoeceram gravemente","Ficaram cegos","Duas ursas os despedaçaram","3","","","","","","rascunho (IA)"
"23020","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 4:42","Com que Eliseu alimentou cem homens, multiplicando um pouco de pão?","Vinte pães de cevada","Cinco pães e dois peixes","Sete pães","Doze cestos de pão","0","","","","","","rascunho (IA)"
"23021","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 5:10","Que instrução Eliseu deu a Naamã, para ser curado da lepra?","Que orasse diante do altar","Que se lavasse sete vezes no Jordão","Que oferecesse um sacrifício","Que jejuasse por sete dias","1","","","","","","rascunho (IA)"
"23022","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 6:6","O que aconteceu com o machado emprestado que caiu na água, por meio de Eliseu?","Foi substituído por outro","Nunca foi recuperado","Flutuou, depois que Eliseu lançou um pau na água","Foi encontrado no fundo do rio","2","","","","","","rascunho (IA)"
"23023","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 9:6","Quem Eliseu enviou para ungir Jeú como rei sobre Israel?","Ele mesmo foi ungi-lo","Geazi, seu servo","Um sacerdote do templo","Um dos filhos dos profetas","3","","","","","","rascunho (IA)"
"23024","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 9:30","Que rainha má foi lançada de uma janela, por ordem de Jeú, e devorada por cães?","Jezabel","Atalia","Gomer","Vasti","0","","","","","","rascunho (IA)"
"23025","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 11:2","Quem escondeu o pequeno Joás, herdeiro do trono, protegendo-o da rainha Atalia?","Um servo do palácio","Josabá, irmã do rei","O sacerdote Joiada sozinho","Sua própria mãe","1","","","","","","rascunho (IA)"
"23026","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 13:21","O que aconteceu quando um morto tocou os ossos de Eliseu, sendo lançado numa sepultura?","Ficou curado de uma doença","Foi transportado para outro lugar","Reviveu e se levantou","Nada aconteceu","2","","","","","","rascunho (IA)"
"23027","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 4:8","Que mulher rica de Suném preparou um quarto especial para hospedar Eliseu?","A viúva de Sarepta","Naamã's esposa","Uma serva do palácio","A sunamita","3","","","","","","rascunho (IA)"
"23028","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 4:16","Que promessa Eliseu fez à mulher sunamita, apesar dela não ter filhos?","Que abraçaria um filho","Que seria curada de uma doença","Que teria grande riqueza","Que veria seus netos crescerem","0","","","","","","rascunho (IA)"
"23029","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 6:25","Que situação extrema aconteceu em Samaria, durante o cerco sírio, por causa da fome?","Os sacerdotes ofereceram sacrifícios especiais","Uma cabeça de jumento era vendida por muito dinheiro","A cidade se rendeu rapidamente","O rei distribuiu comida ao povo","1","","","","","","rascunho (IA)"
"23030","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 7:6","Por que os sírios fugiram do cerco a Samaria, deixando tudo para trás?","Ficaram sem suprimentos","Um profeta os amaldiçoou","Ouviram um estrondo de carros e cavalos, pensando que Israel contratara reforços","Foram atacados por um exército maior","2","","","","","","rascunho (IA)"
"23031","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 8:1","Sobre que assunto Eliseu avisou a mulher sunamita, mandando-a deixar a terra?","Uma guerra iminente","Uma peste mortal","Uma seca de três anos","Uma fome de sete anos","3","","","","","","rascunho (IA)"
"23032","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 10:30","Que promessa Deus fez a Jeú, por ter executado o julgamento contra a casa de Acabe?","Que seus filhos até a quarta geração se assentariam no trono de Israel","Que reinaria para sempre","Que uniria os dois reinos","Que nunca seria derrotado em batalha","0","","","","","","rascunho (IA)"
"23033","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 18:4","Que reforma religiosa Ezequias fez, destruindo até a serpente de bronze de Moisés?","Proibiu apenas o culto a Baal","Tirou os altos, quebrou as imagens e despedaçou a serpente de bronze","Reconstruiu apenas o templo","Expulsou todos os sacerdotes corruptos","1","","","","","","rascunho (IA)"
"23034","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 19:15","Onde Ezequias foi orar, ao receber a carta ameaçadora de Senaqueribe?","No monte das Oliveiras","Junto ao muro da cidade","Na casa do Senhor","Em seu próprio palácio","2","","","","","","rascunho (IA)"
"23035","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 20:11","Que sinal Deus deu a Ezequias, movendo a sombra do relógio de Acaz para trás?","Sete horas","Um dia inteiro","Doze graus","Dez graus","3","","","","","","rascunho (IA)"
"23036","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 22:2","Como Josias é descrito, quanto a andar nos caminhos de Davi, sem se desviar?","Não se desviou nem para a direita nem para a esquerda","Seguiu parcialmente os caminhos de Davi","Desviou-se em sua velhice","Foi fiel apenas no início do reinado","0","","","","","","rascunho (IA)"
"23037","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 23:3","O que Josias fez publicamente, ao renovar a aliança com o Senhor, diante de todo o povo?","Aboliu todas as festas anuais","Leu o livro da aliança e fez um pacto de guardar os mandamentos","Reconstruiu todos os altares antigos","Nomeou novos sacerdotes","1","","","","","","rascunho (IA)"
"23038","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 24:14","Quantas pessoas foram levadas cativas de Jerusalém, na primeira grande deportação por Nabucodonosor?","Cem mil","Cinco mil","Dez mil","Mil","2","","","","","","rascunho (IA)"
"23039","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 25:27","O que aconteceu a Joaquim, rei de Judá, depois de anos de prisão na Babilônia?","Foi executado","Permaneceu preso até a morte","Voltou a reinar em Judá","Foi libertado e recebeu honra do novo rei babilônico","3","","","","","","rascunho (IA)"
"23040","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 1:10","O que aconteceu aos dois grupos de soldados que Acazias enviou para prender Elias?","Fogo desceu do céu e os consumiu","Foram capturados por Elias","Fugiram amedrontados","Renderam-se sem lutar","0","","","","","","rascunho (IA)"
"23041","2REIS_COMPLETO","2026-08-22","IA (Claude)","1","2 Reis","AT","","","2Rs 3:20","O que apareceu na terra de Edom, salvando Israel, Judá e Edom da sede no deserto?","Chuva abundante","Água","Maná","Uma fonte nova","1","","","","","","rascunho (IA)"
"23042","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 1:2","Que deus estrangeiro Acazias consultou, ao adoecer, provocando a ira de Deus?","Dagom, deus dos filisteus","Quemos, deus de Moabe","Baal-Zebube, deus de Ecrom","Baal, deus dos cananeus","2","","","","","","rascunho (IA)"
"23043","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 2:8","O que Elias fez com seu manto, antes de dividir as águas do Jordão com Eliseu?","Cobriu a cabeça com ele","Entregou-o a Eliseu antes","Deixou-o na margem do rio","Feriu as águas com ele, dobrado","3","","","","","","rascunho (IA)"
"23044","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 2:19","Que problema os homens de Jericó apresentaram a Eliseu, sobre a água da cidade?","A água era má e a terra estéril","Faltava água na cidade","A água estava contaminada por doença","O rio havia secado","0","","","","","","rascunho (IA)"
"23045","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 2:21","O que Eliseu lançou na fonte de Jericó, para curar suas águas?","Água pura de outra fonte","Sal, numa vasilha nova","Azeite","Farinha","1","","","","","","rascunho (IA)"
"23046","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 3:11","Que profeta estava disponível para consultar, durante a campanha contra Moabe, que servira a Elias?","Jonas","Amós","Eliseu, que derramava água nas mãos de Elias","Miqueias","2","","","","","","rascunho (IA)"
"23047","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 4:9","Que reconhecimento a mulher sunamita faz sobre Eliseu, ao seu marido?","Que era um profeta desconhecido","Que precisava de abrigo urgente","Que trazia mensagens do rei","Que era um santo homem de Deus que passava sempre por ali","3","","","","","","rascunho (IA)"
"23048","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 4:29","O que Eliseu instruiu Geazi a fazer com seu cajado, sobre o menino morto?","Pôr o cajado sobre o rosto do menino","Tocar as portas da casa com ele","Levá-lo como sinal de autoridade","Enterrá-lo junto ao corpo","0","","","","","","rascunho (IA)"
"23049","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 4:38","Que perigo surgiu na panela de comida preparada para os filhos dos profetas, durante a fome?","A panela estava suja","Havia morte na panela, por causa de ervas venenosas","A comida estava estragada","Faltava sal na preparação","1","","","","","","rascunho (IA)"
"23050","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 5:5","Que presentes Naamã levou consigo, ao buscar cura junto a Eliseu, por ordem do rei da Síria?","Somente vestes finas","Cavalos e carros","Prata, ouro e vestes","Somente ouro","2","","","","","","rascunho (IA)"
"23051","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 5:16","O que Eliseu recusou aceitar de Naamã, depois de curá-lo da lepra?","Apenas o ouro","Apenas a prata","Apenas as vestes","Qualquer presente oferecido","3","","","","","","rascunho (IA)"
"23052","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 6:1","Que problema os filhos dos profetas apresentaram a Eliseu, sobre o lugar onde moravam?","Que o lugar era estreito demais para eles","Que faltava alimento","Que o rio estava seco","Que precisavam de mais mestres","0","","","","","","rascunho (IA)"
"23053","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 6:31","Que juramento severo o rei de Israel fez contra Eliseu, durante a fome do cerco?","Que confiscaria seus bens","Que lhe cortaria a cabeça naquele mesmo dia","Que o expulsaria do reino","Que o prenderia imediatamente","1","","","","","","rascunho (IA)"
"23054","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 7:1","Que profecia Eliseu fez sobre o preço da farinha e da cevada, ainda durante a fome extrema?","Que o cerco nunca terminaria","Que o rei morreria de fome","Que no dia seguinte estariam baratas às portas de Samaria","Que a fome duraria mais sete anos","2","","","","","","rascunho (IA)"
"23055","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 8:13","Que reação Hazael teve, ao ouvir de Eliseu sobre o mal que faria a Israel no futuro?","Negou-se a acreditar completamente","Prometeu nunca fazer tal mal","Pediu para ser abençoado em vez disso","Disse que era um cão, incapaz de tal coisa, mas depois se tornou rei e cumpriu a profecia","3","","","","","","rascunho (IA)"
"23056","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 9:1","Que instrução específica Eliseu deu ao jovem profeta, sobre ungir Jeú e fugir logo depois?","Que abrisse a porta e fugisse, sem se deter","Que esperasse a resposta de Jeú","Que reunisse testemunhas antes","Que voltasse imediatamente a ele","0","","","","","","rascunho (IA)"
"23057","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 9:22","Que pergunta Jorão fez a Jeú, ao vê-lo se aproximar, questionando se vinha em paz?","Que exército trazes contigo?","Há paz, Jeú? E Jeú respondeu: Que paz, enquanto há tantas prostituições de Jezabel?","Por que vens armado até aqui?","Quem te enviou contra mim?","1","","","","","","rascunho (IA)"
"23058","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 10:11","O que Jeú fez a toda a casa de Acabe restante em Jezreel, cumprindo a palavra de Elias?","Poupou apenas as crianças","Confiscou apenas seus bens","Feriu a todos os grandes dela, seus conhecidos e sacerdotes","Exilou-os para outra terra","2","","","","","","rascunho (IA)"
"23059","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 11:12","O que Joiada fez ao coroar o jovem Joás como rei, diante do povo?","Apenas anunciou seu nome","Consultou os anciãos antes","Esperou a maioridade dele","Pôs a coroa sobre ele, deu-lhe o testemunho e o ungiu","3","","","","","","rascunho (IA)"
"23060","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 12:2","Como Joás é avaliado quanto ao seu governo, enquanto viveu sob a influência de Joiada?","Fez o que era reto aos olhos do Senhor todos os dias em que o sacerdote Joiada o instruiu","Foi fiel durante todo o seu reinado","Foi infiel desde o início","Reinou sem qualquer orientação","0","","","","","","rascunho (IA)"
"23061","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 13:14","Que último ato profético Eliseu realizou, já em seu leito de morte, com o rei Joás?","Abençoou todo o povo de Israel","Mandou-o atirar flechas pela janela, simbolizando vitórias sobre a Síria","Ungiu um novo rei","Profetizou sobre sua própria morte","1","","","","","","rascunho (IA)"
"23062","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 14:25","Que profeta havia predito a restauração das fronteiras de Israel, cumprida no reinado de Jeroboão II?","Amós","Oséias","Jonas, filho de Amitai","Isaías","2","","","","","","rascunho (IA)"
"23063","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 15:5","Que doença acometeu o rei Uzias, de Judá, obrigando seu filho Jotão a governar em seu lugar?","Cegueira","Paralisia","Surdez","Lepra","3","","","","","","rascunho (IA)"
"23064","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 16:3","Que prática pagã abominável o rei Acaz de Judá praticou, imitando as nações vizinhas?","Fez passar seu filho pelo fogo","Construiu altares a Baal","Consultou adivinhos regularmente","Perseguiu os profetas do Senhor","0","","","","","","rascunho (IA)"
"23065","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 17:7","Que causa central 2 Reis 17 aponta para a queda de Israel, além da força militar assíria?","A traição de líderes internos","Os filhos de Israel pecaram contra o Senhor seu Deus, temendo outros deuses","A fraqueza militar do reino","A falta de aliados poderosos","1","","","","","","rascunho (IA)"
"23066","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 18:5","Como Ezequias é avaliado, em comparação com todos os reis de Judá antes e depois dele?","Foi o mais guerreiro entre os reis","Foi o mais longevo entre os reis","Confiou no Senhor, Deus de Israel, de modo que não houve outro semelhante entre os reis de Judá","Foi o mais rico entre os reis","2","","","","","","rascunho (IA)"
"23067","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 19:1","O que Ezequias fez, ao ouvir as palavras ameaçadoras do comandante assírio?","Reuniu imediatamente o exército","Enviou uma resposta desafiadora","Fugiu da cidade","Rasgou as suas vestes, cobriu-se de saco e entrou na casa do Senhor","3","","","","","","rascunho (IA)"
"23068","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 20:3","Que argumento Ezequias usa em sua oração, ao ser informado de que morreria?","Que andara diante de Deus com integridade e coração perfeito","Que merecia mais tempo por sua riqueza","Que o reino ainda precisava dele","Que seus inimigos ainda não haviam sido vencidos","0","","","","","","rascunho (IA)"
"23069","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 21:6","Que pecados graves Manassés cometeu, superando até os povos que Deus expulsara de Canaã?","Apenas reduziu as ofertas ao Senhor","Fez passar seu filho pelo fogo, praticou augúrios e consultou adivinhos e feiticeiros","Apenas reconstruiu altares antigos","Apenas negligenciou o templo","1","","","","","","rascunho (IA)"
"23070","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 22:19","Que promessa Deus fez a Josias, por seu coração se enternecer diante da lei encontrada?","Que veria a restauração completa","Que seus filhos herdariam um reino próspero","Que ele seria recolhido em paz à sua sepultura, sem ver a destruição vindoura","Que reinaria para sempre","2","","","","","","rascunho (IA)"
"23071","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 23:29","Como Josias morreu, ao tentar impedir o avanço do Faraó Neco?","Morreu de doença antes da batalha","Foi capturado e executado","Morreu em paz, já idoso","Foi ferido em batalha em Megido","3","","","","","","rascunho (IA)"
"23072","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 24:12","O que aconteceu a Joaquim, rei de Judá, ao se render a Nabucodonosor?","Foi levado cativo para a Babilônia","Foi morto imediatamente","Foi mantido como rei vassalo","Fugiu para o Egito","0","","","","","","rascunho (IA)"
"23073","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 25:1","Por quanto tempo durou o cerco de Nabucodonosor a Jerusalém, antes de sua queda final?","Quarenta dias","Cerca de dois anos","Seis meses","Um ano","1","","","","","","rascunho (IA)"
"23074","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 4:23","Que pergunta o marido da sunamita fez, ao vê-la se preparar para ir a Eliseu, sem festa nem sábado?","Quem cuidará da casa enquanto isso?","Que emergência é essa?","Para que vais ter com ele hoje? Não é lua nova, nem sábado","Por que precisas ir sozinha?","2","","","","","","rascunho (IA)"
"23075","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 6:16","Que declaração de confiança Eliseu faz ao seu servo, diante do exército sírio cercando Dotã?","Que fugiriam durante a noite","Que negociariam a rendição","Que esperariam reforços de Israel","Não temas, porque mais são os que estão conosco do que os que estão com eles","3","","","","","","rascunho (IA)"
"23076","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 8:15","Como Hazael se tornou rei da Síria, depois de visitar Eliseu com a pergunta de Ben-Hadade?","Sufocou Ben-Hadade com um pano molhado e reinou em seu lugar","Foi eleito pelo povo","Herdou o trono legitimamente","Foi nomeado pelos sacerdotes","0","","","","","","rascunho (IA)"
"23077","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 9:13","Que gesto o povo fez, ao saber que Jeú fora ungido rei, tocando trombeta e proclamando-o?","Pediram provas de sua unção","Tomaram as suas vestes e as puseram debaixo dele, sobre os degraus","Ofereceram sacrifícios imediatamente","Reuniram-se em silêncio","1","","","","","","rascunho (IA)"
"23078","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 10:15","Quem Jeú encontrou no caminho e convidou a ver o seu zelo pelo Senhor?","Geazi","Um profeta anônimo","Jonadabe, filho de Recabe","Eliseu","2","","","","","","rascunho (IA)"
"23079","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 11:1","O que Atalia fez, ao saber que seu filho Acazias havia morrido, buscando eliminar toda a linhagem real?","Assumiu o trono pacificamente","Consultou os sacerdotes primeiro","Buscou apoio do povo antes","Destruiu toda a semente real","3","","","","","","rascunho (IA)"
"23080","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 12:15","Que confiança especial os pagadores das obras do templo receberam de Joás, sem prestação de contas?","Não se ajustavam contas com eles, porque procediam com fidelidade","Eram fiscalizados diariamente","Deviam apresentar recibos semanais","Trabalhavam sob supervisão constante","0","","","","","","rascunho (IA)"
"23081","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 13:23","Por que o Senhor teve piedade de Israel, apesar de sua idolatria, segundo 2 Reis 13:23?","Por causa dos sacrifícios oferecidos","Por causa de sua aliança com Abraão, Isaque e Jacó","Por causa da fidelidade dos profetas","Por causa das orações do povo","1","","","","","","rascunho (IA)"
"23082","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 14:9","Que fábula o rei de Israel usou para responder ao desafio de Amasias, rei de Judá?","A do trigo e do joio","A das árvores que buscavam um rei","A do cardo que pediu a filha do cedro em casamento para seu filho","A da videira que não deu fruto","2","","","","","","rascunho (IA)"
"23083","2REIS_COMPLETO","2026-08-22","IA (Claude)","2","2 Reis","AT","","","2Rs 16:10","O que Acaz mandou fazer, ao ver um altar pagão em Damasco, copiando-o para Jerusalém?","Destruiu o altar sírio","Aliou-se contra a Síria","Proibiu qualquer culto estrangeiro","Mandou construir um altar semelhante no templo","3","","","","","","rascunho (IA)"
"23084","2REIS_COMPLETO","2026-08-22","IA (Claude)","3","2 Reis","AT","","","2Rs 1:8","Como os mensageiros descreveram Elias a Acazias, pelo seu aspecto vestido de pelos e cinto de couro?","Homem vestido de pelos, com um cinto de couro nos lombos","Homem idoso e frágil","Homem vestido de linho fino","Homem armado como guerreiro","0","","","","","","rascunho (IA)"
