"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"69015";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 1:3";"O que Habacuque diz estar diante dele, além da violência?";"A destruição e o litígio";"A fome e a peste";"A guerra e o exílio";"A traição e o engano";"0";"";"";"";"";"";"rascunho (IA)"
"69016";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 1:4";"O que acontece com a lei, segundo a queixa de Habacuque?";"Ela se afrouxa e a sentença não sai";"Ela se fortalece";"Ela é reescrita";"Ela é esquecida";"0";"";"";"";"";"";"rascunho (IA)"
"69017";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 1:6";"Como os caldeus são descritos ao marchar pela terra?";"Nação amarga e apressada";"Nação fraca e covarde";"Nação sábia e justa";"Nação pacífica e lenta";"0";"";"";"";"";"";"rascunho (IA)"
"69018";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 1:9";"Para onde os caldeus voltam o rosto ao avançar, segundo o texto?";"Para o oriente";"Para o ocidente";"Para o norte";"Para o sul";"0";"";"";"";"";"";"rascunho (IA)"
"69019";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 1:10";"Como os caldeus tratam os reis e as fortalezas que encontram?";"Escarnecem deles e riem das fortalezas";"Fazem alianças com eles";"Pedem-lhes conselho";"Fogem deles";"0";"";"";"";"";"";"rascunho (IA)"
"69020";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 1:13";"Que característica de Deus Habacuque destaca ao questionar seu silêncio?";"Ser puro de olhos, incapaz de ver o mal";"Ser vingativo e implacável";"Ser distante e ausente";"Ser esquecido pelo povo";"0";"";"";"";"";"";"rascunho (IA)"
"69021";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 1:15";"Com que instrumentos o inimigo é descrito capturando os homens?";"Anzol e rede";"Espada e lança";"Arco e flecha";"Corda e laço";"0";"";"";"";"";"";"rascunho (IA)"
"69022";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 2:1";"O que Habacuque decide fazer no início do capítulo 2?";"Ficar de guarda e vigiar";"Fugir para outra terra";"Reunir o povo";"Construir um altar";"0";"";"";"";"";"";"rascunho (IA)"
"69023";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 2:3";"O que Deus diz sobre a visão que ainda não se cumpriu?";"É para o tempo determinado e certamente virá";"Nunca se cumprirá";"Já se cumpriu";"Depende da obediência do povo";"0";"";"";"";"";"";"rascunho (IA)"
"69024";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 2:9";"Contra quem é dirigido o ai de quem ajunta bens mal adquiridos?";"Contra quem põe seu ninho no alto para se livrar do mal";"Contra quem ajuda os pobres";"Contra quem constrói templos";"Contra quem ora em público";"0";"";"";"";"";"";"rascunho (IA)"
"69025";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 2:12";"Com o que o ai de Habacuque acusa quem edifica a cidade?";"Com sangue e iniquidade";"Com pedra e madeira";"Com ouro e prata";"Com suor e trabalho";"0";"";"";"";"";"";"rascunho (IA)"
"69026";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 2:15";"Do que Habacuque acusa quem dá de beber ao seu companheiro?";"De querer ver a nudez dele";"De querer envenená-lo";"De querer roubá-lo";"De querer abençoá-lo";"0";"";"";"";"";"";"rascunho (IA)"
"69027";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 3:6";"O que aconteceu aos montes perpétuos quando Deus parou e mediu a terra?";"Foram esmiuçados e os outeiros se encurvaram";"Permaneceram intactos";"Foram cobertos de neve";"Tornaram-se mais altos";"0";"";"";"";"";"";"rascunho (IA)"
"69028";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 3:11";"O que pararam em suas moradas diante do resplendor das flechas de Deus?";"O sol e a lua";"As estrelas";"Os rios";"Os ventos";"0";"";"";"";"";"";"rascunho (IA)"
"69029";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Habacuque";"AT";"";"";"Hc 3:17";"Além da figueira sem flor, o que mais Habacuque cita como sinal de escassez?";"Vide sem fruto e campos sem mantimento";"Poços secos e casas destruídas";"Templos queimados e altares caídos";"Rebanhos vendidos e terras perdidas";"0";"";"";"";"";"";"rascunho (IA)"
"69030";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 1:11";"O que os caldeus atribuem ao seu próprio deus, segundo o texto?";"O poder de sua conquista";"A derrota que sofreram";"A fraqueza de seus exércitos";"A destruição de sua nação";"0";"";"";"";"";"";"rascunho (IA)"
"69031";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 1:14";"A que Habacuque compara os homens tratados sem governo pelo opressor?";"Aos peixes do mar e répteis";"Às aves do céu";"Às ovelhas do rebanho";"Aos animais do campo";"0";"";"";"";"";"";"rascunho (IA)"
"69032";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 1:16";"O que o opressor faz à sua própria rede, quase como se fosse um deus?";"Sacrifica a ela e queima incenso";"Destrói e reconstrói";"Vende e compra outra";"Esconde e nega possuí-la";"0";"";"";"";"";"";"rascunho (IA)"
"69033";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 2:5";"Que vício é mencionado como parte do caráter do homem soberbo em 2:5?";"Ser dado ao vinho";"Ser dado ao jogo";"Ser dado à preguiça";"Ser dado à mentira";"0";"";"";"";"";"";"rascunho (IA)"
"69034";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 2:7";"O que Habacuque pergunta se não se levantarão de repente contra o opressor?";"Os que hão de morder e abalar";"Os exércitos vizinhos";"Os próprios filhos";"Os sacerdotes do templo";"0";"";"";"";"";"";"rascunho (IA)"
"69035";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 2:11";"O que Habacuque diz que clamará da parede da casa construída com iniquidade?";"A pedra";"O ouro";"A porta";"O telhado";"0";"";"";"";"";"";"rascunho (IA)"
"69036";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 2:13";"Segundo 2:13, para que os povos trabalham em vão, por determinação divina?";"Para o fogo";"Para a guerra";"Para o exílio";"Para a fome";"0";"";"";"";"";"";"rascunho (IA)"
"69037";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 2:16";"O que Habacuque diz que se voltará sobre quem embriaga o próximo?";"O cálice da mão direita do Senhor";"A espada da justiça";"A fome da terra";"O fogo do céu";"0";"";"";"";"";"";"rascunho (IA)"
"69038";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 2:18";"Que pergunta retórica Habacuque faz sobre a imagem de escultura?";"Que aproveitará ela ao seu artífice?";"Quem a esculpiu primeiro?";"Onde ela será colocada?";"Quanto ela custou?";"0";"";"";"";"";"";"rascunho (IA)"
"69039";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 3:2";"O que Habacuque pede que Deus lembre, mesmo na ira?";"A misericórdia";"A justiça";"A aliança";"A lei";"0";"";"";"";"";"";"rascunho (IA)"
"69040";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 3:7";"Que povos são mencionados em aflição e tremor diante da vinda de Deus?";"Cusã e Midiã";"Edom e Moabe";"Assíria e Babilônia";"Egito e Filístia";"0";"";"";"";"";"";"rascunho (IA)"
"69041";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 3:9";"O que Deus fendeu com rios, segundo a visão de Habacuque?";"A terra";"O céu";"O mar";"As montanhas";"0";"";"";"";"";"";"rascunho (IA)"
"69042";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 3:13";"Para o salvamento de quem Deus saiu, segundo Habacuque 3:13?";"Do seu povo e do seu ungido";"Dos gentios e estrangeiros";"Dos sacerdotes e levitas";"Dos reis e príncipes";"0";"";"";"";"";"";"rascunho (IA)"
"69043";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 3:16";"O que aconteceu ao corpo de Habacuque ao ouvir a visão de Deus?";"O ventre se comoveu e os lábios tremeram";"Ele adormeceu profundamente";"Ele ficou em silêncio calmo";"Ele saiu correndo";"0";"";"";"";"";"";"rascunho (IA)"
"69044";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Habacuque";"AT";"";"";"Hc 1:5";"Como Deus descreve a obra que fará, algo que o povo não creria?";"Uma obra que não crereis quando for contada";"Uma obra silenciosa e lenta";"Uma obra visível só aos sacerdotes";"Uma obra adiada por gerações";"0";"";"";"";"";"";"rascunho (IA)"
"69045";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 1:4";"Qual é o resultado direto da lei afrouxada, segundo Habacuque 1:4?";"O ímpio cerca o justo e o juízo sai pervertido";"O justo prospera sempre";"A nação se torna mais forte";"Os sacerdotes ganham mais poder";"0";"";"";"";"";"";"rascunho (IA)"
"69046";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 1:7";"De onde saem o juízo e a grandeza da nação caldeia, segundo 1:7?";"Dela mesma";"De uma aliança com Judá";"Do conselho dos profetas";"De uma ordem divina direta";"0";"";"";"";"";"";"rascunho (IA)"
"69047";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 1:8";"Além dos leopardos, a que mais os cavalos caldeus são comparados?";"Aos lobos à tarde e às águias que voam à comida";"Aos touros e aos bodes";"Aos cervos e às raposas";"Aos camelos e aos jumentos";"0";"";"";"";"";"";"rascunho (IA)"
"69048";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 1:9";"Como os cativos são reunidos pelos caldeus, segundo a imagem usada?";"Como areia";"Como grãos de trigo";"Como folhas caídas";"Como pedras do rio";"0";"";"";"";"";"";"rascunho (IA)"
"69049";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 1:17";"Que pergunta final Habacuque faz sobre a rede do opressor no capítulo 1?";"Se ele não deixará de matar os povos continuamente";"Se ele destruirá sua própria rede";"Se ele será perdoado";"Se ele fugirá da terra";"0";"";"";"";"";"";"rascunho (IA)"
"69050";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 2:8";"Por que os demais povos despojarão aquele que despojou muitas nações?";"Por causa do sangue dos homens e da violência contra a terra";"Por inveja de sua riqueza";"Por vingança pessoal antiga";"Por ordem de um novo rei";"0";"";"";"";"";"";"rascunho (IA)"
"69051";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 2:10";"O que a vergonha maquinada para a própria casa custou ao opressor, em 2:10?";"Pecar contra a própria alma";"Perder todos os bens";"Ser exilado da terra";"Perder o trono";"0";"";"";"";"";"";"rascunho (IA)"
"69052";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 2:17";"Que violência específica contra a natureza é citada em Habacuque 2:17?";"A violência cometida contra o Líbano";"A violência contra o rio Jordão";"A violência contra o deserto";"A violência contra o mar Vermelho";"0";"";"";"";"";"";"rascunho (IA)"
"69053";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 3:4";"Onde estava, segundo Habacuque 3:4, o esconderijo da força de Deus?";"Na sua mão, de onde saíam raios brilhantes";"No seu manto";"No seu trono";"No seu templo";"0";"";"";"";"";"";"rascunho (IA)"
"69054";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 3:5";"O que ia adiante de Deus em sua manifestação, segundo 3:5?";"A peste e raios de fogo";"Os anjos e querubins";"As nuvens e a chuva";"Os exércitos celestiais";"0";"";"";"";"";"";"rascunho (IA)"
"69055";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 3:8";"Sobre o que Deus é descrito montado em sua vinda poderosa?";"Sobre os seus cavalos e carros de salvação";"Sobre um trono de nuvens";"Sobre as águas do mar";"Sobre um leão alado";"0";"";"";"";"";"";"rascunho (IA)"
"69056";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 3:10";"O que o abismo fez ao ver a manifestação de Deus, segundo 3:10?";"Deu a sua voz e levantou as mãos ao alto";"Ficou em silêncio total";"Se afastou apavorado";"Se transformou em terra seca";"0";"";"";"";"";"";"rascunho (IA)"
"69057";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 3:14";"Com o que Deus abriu a cabeça dos guerreiros inimigos, segundo 3:14?";"Com os próprios cajados deles";"Com a espada do profeta";"Com pedras do rio";"Com fogo do céu";"0";"";"";"";"";"";"rascunho (IA)"
"69058";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 2:3";"O que Deus promete sobre a visão caso ela pareça tardar?";"Que certamente virá e não tardará";"Que será cancelada";"Que mudará de forma";"Que será revelada a outro profeta";"0";"";"";"";"";"";"rascunho (IA)"
"69059";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Habacuque";"AT";"";"";"Hc 1:2";"Que pergunta repetida Habacuque faz logo no início do livro sobre o tempo?";"Até quando, Senhor, clamarei e não me escutarás?";"Quando virá o Messias?";"Quando acabará o exílio?";"Quando o templo será reconstruído?";"0";"";"";"";"";"";"rascunho (IA)"
"69060";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 1-3";"Qual é a estrutura geral do livro de Habacuque, diferente de outros profetas?";"Um diálogo entre o profeta e Deus, seguido de um cântico de louvor";"Uma lista de oráculos contra nações estrangeiras";"Uma narrativa histórica sobre a vida do profeta";"Uma coleção de provérbios e ditados";"0";"";"";"";"";"";"rascunho (IA)"
"69061";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 1:2-17";"Qual é o principal questionamento teológico de Habacuque no capítulo 1?";"Como Deus pode usar uma nação mais ímpia para julgar seu povo";"Como Deus pode perdoar pecados grandes";"Por que Deus não enviou um rei justo";"Por que Deus permitiu o cativeiro babilônico";"0";"";"";"";"";"";"rascunho (IA)"
"69062";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 2:4";"Que versículo de Habacuque é citado no Novo Testamento sobre a fé?";"Habacuque 2:4";"Habacuque 1:5";"Habacuque 3:2";"Habacuque 2:14";"0";"";"";"";"";"";"rascunho (IA)"
"69063";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 2:6-19";"Qual é a função literária das cinco expressões ai daquele... no capítulo 2?";"Formam oráculos de julgamento contra a soberba e a violência do opressor";"São bênçãos condicionais ao povo de Judá";"São lamentos pela destruição de Jerusalém";"São instruções litúrgicas para os sacerdotes";"0";"";"";"";"";"";"rascunho (IA)"
"69064";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 1-3";"Como o tema da fé diante da injustiça se desenvolve entre os capítulos 1 e 3?";"Da dúvida diante da injustiça à confiança apesar da falta de evidência imediata";"Da confiança total à dúvida crescente";"Da alegria inicial ao desespero final";"Da guerra à paz política";"0";"";"";"";"";"";"rascunho (IA)"
"69065";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 3:1-19";"Que gênero literário caracteriza o capítulo 3 de Habacuque?";"Um salmo ou hino teofânico";"Uma genealogia";"Uma lei casuística";"Uma carta pastoral";"0";"";"";"";"";"";"rascunho (IA)"
"69066";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 3:3";"O que representa a palavra Selá, que aparece três vezes no capítulo 3?";"Uma provável pausa ou indicação musical litúrgica";"O nome de um instrumento de cordas";"Uma saudação ao rei";"Uma unidade de medida do templo";"0";"";"";"";"";"";"rascunho (IA)"
"69067";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 3:17-19";"Como o clímax de Habacuque 3:17-19 resolve a tensão levantada no capítulo 1?";"O profeta escolhe se alegrar em Deus mesmo sem ver a colheita ou o rebanho";"O profeta recebe de volta tudo o que perdeu";"O profeta se vinga dos caldeus pessoalmente";"O profeta esquece completamente sua queixa inicial";"0";"";"";"";"";"";"rascunho (IA)"
"69068";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 3:3-6";"Que imagem teofânica em Habacuque 3 ecoa relatos do Êxodo e do Sinai?";"Deus vindo de Temã e do monte Parã com a terra tremendo";"Deus falando por uma sarça ardente";"Deus dividindo um mar";"Deus dando maná no deserto";"0";"";"";"";"";"";"rascunho (IA)"
"69069";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 2:1";"Qual é o papel estrutural de sobre a minha guarda estarei no livro?";"Marca a transição da queixa para a espera pela resposta de Deus";"Marca o fim do livro";"Marca o início do julgamento contra as nações";"Marca a introdução da genealogia do profeta";"0";"";"";"";"";"";"rascunho (IA)"
"69070";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 1:14-16";"Como o motivo da rede e do anzol em 1:14-16 caracteriza o opressor caldeu?";"Como alguém que idolatra seu próprio poder militar como se fosse um deus";"Como um pescador literal que sustenta o povo";"Como um sacerdote que oferece sacrifícios corretos";"Como um rei generoso com os capturados";"0";"";"";"";"";"";"rascunho (IA)"
"69071";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 2:2";"Qual é a relação entre a visão escrita em tábuas e seu propósito declarado?";"Ser legível para que corra quem a lê, facilitando sua divulgação";"Ser secreta e reservada só aos sacerdotes";"Ser destruída após a leitura";"Ser traduzida para outros idiomas";"0";"";"";"";"";"";"rascunho (IA)"
"69072";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 2:14";"Que contraste teológico central Habacuque 2:14 estabelece sobre Deus?";"A glória do Senhor encherá a terra como as águas cobrem o mar";"O conhecimento de Deus permanecerá restrito a Israel";"Só os sacerdotes terão acesso à glória de Deus";"A glória de Deus será escondida até o fim dos tempos";"0";"";"";"";"";"";"rascunho (IA)"
"69073";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 2:18-20";"Como o silêncio exigido em Habacuque 2:20 contrasta com os ídolos do mesmo capítulo?";"Os ídolos são mudos e vãos, e o Senhor está vivo em seu templo, exigindo reverência";"Os ídolos falam, mas o Senhor permanece calado";"Ambos exigem o mesmo tipo de silêncio ritual";"O silêncio é uma punição imposta só aos caldeus";"0";"";"";"";"";"";"rascunho (IA)"
"69074";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Habacuque";"AT";"";"";"Hc 1:6";"Qual é o consenso sobre a identidade dos caldeus mencionados em Habacuque 1:6?";"O império neobabilônico que dominou a região no século VII-VI a.C.";"O império assírio que caiu antes do livro ser escrito";"O império persa que sucedeu a Babilônia";"O império egípcio sob os faraós saítas";"0";"";"";"";"";"";"rascunho (IA)"
"69075";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Habacuque";"AT";"";"";"Hc 1-3";"Em que categoria de livros proféticos do Antigo Testamento Habacuque é classificado?";"Profeta menor";"Profeta maior";"Livro histórico";"Livro poético sapiencial";"0";"";"";"";"";"";"rascunho (IA)"
"69076";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Habacuque";"AT";"";"";"Hc 1-3";"Habacuque ocupa qual posição entre os Doze Profetas Menores no cânone hebraico?";"Oitavo, entre Naum e Sofonias";"Primeiro, antes de Oséias";"Último, depois de Malaquias";"Quinto, entre Jonas e Miquéias";"0";"";"";"";"";"";"rascunho (IA)"
"69077";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Habacuque";"AT";"";"";"Hc 1-3";"Quantos capítulos tem o livro de Habacuque?";"Três";"Dois";"Quatro";"Cinco";"0";"";"";"";"";"";"rascunho (IA)"
"69078";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Habacuque";"AT";"";"";"Hc 1:6";"Em que período histórico os estudiosos, de forma aceita, situam o ministério de Habacuque?";"Final do século VII a.C., pouco antes da ascensão babilônica";"Período dos juízes, por volta de 1200 a.C.";"Reinado de Salomão, século X a.C.";"Período pós-exílico, século V a.C.";"0";"";"";"";"";"";"rascunho (IA)"
"69079";"HABACUQUE_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Habacuque";"AT";"";"";"Hc 1-3";"Qual é a estrutura literária amplamente aceita para o livro de Habacuque?";"Diálogo profético, oráculos de ai e um salmo teofânico final";"Genealogia, lei e narrativa histórica";"Cartas a sete igrejas";"Visões apocalípticas numeradas";"0";"";"";"";"";"";"rascunho (IA)"
