id;lote;data_lote;fonte;nivel;livro_biblico;testamento;categoria_ebd;ebd_versao;referencia;pergunta_pt;alternativa_pt_a;alternativa_pt_b;alternativa_pt_c;alternativa_pt_d;resposta_correta;pergunta_en;alternativa_en_a;alternativa_en_b;alternativa_en_c;alternativa_en_d;status_revisao
37919;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 139:14;Como o salmista descreve o modo como foi formado, no Salmo 139:14?;De modo assombrosamente maravilhoso;De forma comum a todos;Por acaso, como as demais criaturas;Segundo a vontade dos pais;0;;;;;;rascunho (IA)
37920;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 139:23;Que pedido encerra o Salmo 139?;Ensina-me os teus estatutos;Sonda-me, ó Deus, e conhece o meu coração;Livra-me dos meus perseguidores;Devolve-me a alegria da salvação;1;;;;;;rascunho (IA)
37921;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 118:1;Que motivo o Salmo 118:1 dá para render graças ao Senhor?;Porque ele habita em Sião;Porque ele criou os céus;Porque ele é bom, e a sua misericórdia dura para sempre;Porque ele julga as nações;2;;;;;;rascunho (IA)
37922;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 118:8;O que é melhor, segundo o Salmo 118:8?;Guardar silêncio do que falar;Dar do que receber;Servir do que ser servido;Buscar refúgio no Senhor do que confiar no homem;3;;;;;;rascunho (IA)
37923;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 118:22;O que aconteceu com a pedra que os construtores rejeitaram, no Salmo 118:22?;Veio a ser a principal pedra, angular;Foi lançada fora da cidade;Foi partida ao meio;Foi guardada no santuário;0;;;;;;rascunho (IA)
37924;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 118:24;Que declaração famosa aparece no Salmo 118:24?;O dia do Senhor está próximo;Este é o dia que o Senhor fez, regozijemo-nos e alegremo-nos nele;Hoje se cumpriu a promessa;Amanhã veremos a sua glória;1;;;;;;rascunho (IA)
37925;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 118:26;Que bênção é pronunciada no Salmo 118:26, repetida na entrada de Jesus em Jerusalém?;Glória a Deus nos céus;Santo é o Senhor dos Exércitos;Bendito o que vem em nome do Senhor;Hosana nas alturas;2;;;;;;rascunho (IA)
37926;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 119:105;O que a palavra de Deus é para os pés do salmista, no Salmo 119:105?;Peso, e carga sobre os ombros;Muro, e defesa contra o inimigo;Rocha, e firmeza sob os pés;Lâmpada, e luz para os seus caminhos;3;;;;;;rascunho (IA)
37927;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 119:11;Por que o salmista guarda no coração a palavra de Deus, no Salmo 119:11?;Para não pecar contra ele;Para poder ensiná-la aos filhos;Para recitá-la nas festas;Para escrevê-la nos umbrais;0;;;;;;rascunho (IA)
37928;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 119:9;Como o jovem pode guardar puro o seu caminho, segundo o Salmo 119:9?;Jejuando com frequência;Observando-o segundo a palavra de Deus;Afastando-se das cidades;Ouvindo os conselhos dos anciãos;1;;;;;;rascunho (IA)
37929;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 119:1;Qual é o salmo mais longo de toda a Bíblia?;O Salmo 89;O Salmo 107;O Salmo 119;O Salmo 78;2;;;;;;rascunho (IA)
37930;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 127:1;O que acontece se o Senhor não edificar a casa, segundo o Salmo 127?;Ela cairá em sete dias;Ela será dada aos estrangeiros;Ela ficará vazia para sempre;Em vão trabalham os que a edificam;3;;;;;;rascunho (IA)
37931;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 127:3;O que são os filhos, segundo o Salmo 127:3?;Herança do Senhor, e o fruto do ventre é o seu galardão;Um encargo pesado;Uma bênção passageira;Uma responsabilidade dos anciãos;0;;;;;;rascunho (IA)
37932;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 127:4;A que os filhos da mocidade são comparados no Salmo 127:4?;A ovelhas do rebanho;A flechas na mão do guerreiro;A pedras do altar;A ramos da videira;1;;;;;;rascunho (IA)
37933;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 126:5;O que acontece aos que semeiam com lágrimas, segundo o Salmo 126:5?;Colherão em dobro;Descansarão na colheita;Com júbilo ceifarão;Nada colherão;2;;;;;;rascunho (IA)
37934;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 122:1;Com que o salmista se alegrou, no início do Salmo 122?;Quando venceu os seus inimigos;Quando voltou à sua terra;Quando recebeu a sua herança;Quando lhe disseram: Vamos à Casa do Senhor;3;;;;;;rascunho (IA)
37935;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 122:6;Pelo que o Salmo 122:6 manda orar?;Pela paz de Jerusalém;Pela vitória dos exércitos;Pela chuva sobre a terra;Pelo perdão do povo;0;;;;;;rascunho (IA)
37936;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 136:1;Que refrão se repete em todos os versos do Salmo 136?;Aleluia, louvai ao Senhor;Porque a sua misericórdia dura para sempre;Amém e amém, para sempre;Santo, santo, santo é o Senhor;1;;;;;;rascunho (IA)
37937;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 150:1;Onde o Salmo 150 manda louvar a Deus?;Nas praças da cidade;Nos campos da colheita;No seu santuário;Somente no monte Sião;2;;;;;;rascunho (IA)
37938;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 150:6;Que declaração encerra todo o livro dos Salmos?;Amém e amém, para sempre;Findam as orações de Davi;Bendito seja o Deus de Israel;Todo ser que respira louve ao Senhor;3;;;;;;rascunho (IA)
37939;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 150:3;Com que instrumentos o Salmo 150 manda louvar a Deus, junto com a trombeta?;Com o saltério e a harpa;Com a espada e o escudo;Com o cajado e a vara;Com o incenso e o óleo;0;;;;;;rascunho (IA)
37940;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 116:15;O que é precioso aos olhos do Senhor, segundo o Salmo 116:15?;O jejum dos humildes;A morte dos seus santos;A oferta dos ricos;O silêncio dos justos;1;;;;;;rascunho (IA)
37941;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 116:1;Por que o salmista ama o Senhor, no início do Salmo 116?;Porque ele venceu os seus inimigos;Porque ele o fez rei;Porque ele ouve a sua voz e as suas súplicas;Porque ele lhe deu riquezas;2;;;;;;rascunho (IA)
37942;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 117:1;A quem o Salmo 117 dirige o convite ao louvor?;Somente a Israel;Aos anjos do céu;Aos sacerdotes do templo;A todas as nações e a todos os povos;3;;;;;;rascunho (IA)
37943;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 117:1;Qual é o salmo mais curto de toda a Bíblia?;O Salmo 117;O Salmo 131;O Salmo 133;O Salmo 134;0;;;;;;rascunho (IA)
37944;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 115:1;Como começa o Salmo 115?;Rendei graças ao Senhor;Não a nós, Senhor, não a nós, mas ao teu nome dá glória;Bendize, ó minha alma, ao Senhor;Louvai ao Senhor, todas as nações;1;;;;;;rascunho (IA)
37945;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 115:5;O que o Salmo 115 diz sobre os ídolos das nações?;Veem tudo o que se faz;Ouvem as orações dos povos;Têm boca e não falam, olhos e não veem;Falam somente aos sacerdotes;2;;;;;;rascunho (IA)
37946;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 130:1;De onde o salmista clama ao Senhor, no início do Salmo 130?;Do alto do monte;Do meio do santuário;Da porta da cidade;Das profundezas;3;;;;;;rascunho (IA)
37947;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 147:3;O que o Senhor faz com os quebrantados de coração, segundo o Salmo 147:3?;Sara-os e lhes pensa as feridas;Julga-os com severidade;Afasta-os do santuário;Deixa-os por um tempo;0;;;;;;rascunho (IA)
37948;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 147:4;O que o Senhor faz com as estrelas, segundo o Salmo 147:4?;Entrega-as aos anjos;Conta o seu número e a todas chama pelo nome;Esconde-as durante o dia;Move-as conforme as estações;1;;;;;;rascunho (IA)
37949;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 146:3;Em quem o Salmo 146:3 manda não confiar?;Nos sacerdotes do templo;Nos anciãos das tribos;Em príncipes, nem em filho de homem;Nos profetas do povo;2;;;;;;rascunho (IA)
37950;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 145:3;Como o Senhor é descrito no Salmo 145:3?;Severo e temível;Escondido e distante;Silencioso e paciente;Grande e mui digno de ser louvado;3;;;;;;rascunho (IA)
37951;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 145:9;Para quem o Senhor é bom, segundo o Salmo 145:9?;Para todos, e as suas misericórdias estão sobre todas as suas obras;Somente para Israel;Somente para os justos;Somente para os que oferecem;0;;;;;;rascunho (IA)
37952;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 110:1;Que declaração abre o Salmo 110, muito citada no Novo Testamento?;Reina o Senhor sobre a terra;Disse o Senhor ao meu senhor: Assenta-te à minha direita;Bendito seja o Deus de Israel;O Senhor é o meu pastor;1;;;;;;rascunho (IA)
37953;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 110:4;Segundo a ordem de quem o rei do Salmo 110 é sacerdote para sempre?;De Levi;De Zadoque;De Melquisedeque;De Arão;2;;;;;;rascunho (IA)
37954;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 107:1;Como começa o Salmo 107?;Louvai ao Senhor em seu santuário;Bendize, ó minha alma, ao Senhor;Alegrei-me quando me disseram;Rendei graças ao Senhor, porque ele é bom;3;;;;;;rascunho (IA)
37955;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 111:10;O que é o princípio da sabedoria, segundo o Salmo 111:10?;O temor do Senhor;O estudo da lei;O conselho dos anciãos;A experiência dos anos;0;;;;;;rascunho (IA)
37956;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 137:1;Onde o povo se assentava e chorava, segundo o Salmo 137:1?;Nas margens do Jordão;Junto aos rios da Babilônia;Nas portas de Jerusalém;No deserto de Judá;1;;;;;;rascunho (IA)
37957;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 137:5;Que voto o salmista faz a respeito de Jerusalém, no Salmo 137:5?;Não cantarei em tua honra;Deixarei de orar por ti;Se me esquecer de ti, esqueça-se de mim a minha destra;Nunca mais voltarei a ti;2;;;;;;rascunho (IA)
37958;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 128:1;Quem é bem-aventurado, segundo o início do Salmo 128?;Todo aquele que possui muitos bens;Todo aquele que vive muitos anos;Todo aquele que habita em Sião;Todo aquele que teme o Senhor e anda nos seus caminhos;3;;;;;;rascunho (IA)
37959;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 128:3;A que a esposa do homem temente a Deus é comparada, no Salmo 128:3?;A uma videira frutífera;A uma palmeira do deserto;A uma fonte no monte;A uma pomba do vale;0;;;;;;rascunho (IA)
37960;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 125:1;A que são comparados os que confiam no Senhor, no Salmo 125:1?;À torre da cidade;Ao monte Sião, que não se abala;Ao cedro do Líbano;À rocha do deserto;1;;;;;;rascunho (IA)
37961;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 131:2;A que o salmista compara a sua alma aquietada, no Salmo 131:2?;À ovelha no aprisco;Ao viajante em casa;À criança desmamada no colo de sua mãe;Ao pássaro no ninho;2;;;;;;rascunho (IA)
37962;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 134:1;A quem o Salmo 134 dirige o convite a bendizer o Senhor?;Aos reis das nações;Aos anciãos das tribos;Aos peregrinos do caminho;A todos os servos do Senhor que assistem na Casa dele;3;;;;;;rascunho (IA)
37963;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 148:1;De onde o Salmo 148 manda louvar o Senhor?;Dos céus, e nas alturas;Somente do templo;Das profundezas do mar;Do meio do deserto;0;;;;;;rascunho (IA)
37964;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 149:1;Que tipo de cântico o Salmo 149 manda entoar ao Senhor?;Um cântico de lamento;Um cântico novo;O cântico de Moisés;O cântico dos degraus;1;;;;;;rascunho (IA)
37965;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 113:3;De onde até onde o nome do Senhor deve ser louvado, segundo o Salmo 113:3?;Desde o Egito até o Eufrates;Desde o monte até o vale;Desde o nascimento do sol até ao seu ocaso;Desde Dã até Berseba;2;;;;;;rascunho (IA)
37966;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 114:1;Que acontecimento o Salmo 114 recorda no seu início?;Quando o templo foi edificado;Quando Davi foi ungido rei;Quando o povo voltou do exílio;Quando Israel saiu do Egito;3;;;;;;rascunho (IA)
37967;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 124:8;Onde está o nosso socorro, segundo o Salmo 124:8?;No nome do Senhor, que fez o céu e a terra;Nas muralhas da cidade;Nos exércitos de Israel;Nas alianças com os povos;0;;;;;;rascunho (IA)
37968;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 130:3;Que pergunta o Salmo 130:3 faz sobre as iniquidades?;Quando serão perdoadas?;Se observares iniquidades, quem subsistirá?;Quem as poderá contar?;Onde serão julgadas?;1;;;;;;rascunho (IA)
37969;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 116:12;Que pergunta o salmista faz no Salmo 116:12?;Quem me livrará da morte?;Por que me provaste assim?;Que darei ao Senhor por todos os seus benefícios?;Quando voltarei à tua casa?;2;;;;;;rascunho (IA)
37970;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 145:18;De quem o Senhor está perto, segundo o Salmo 145:18?;Somente dos sacerdotes;Somente dos que habitam em Sião;Somente dos que trazem ofertas;De todos os que o invocam em verdade;3;;;;;;rascunho (IA)
37971;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 146:1;Como começa o Salmo 146?;Louva, ó minha alma, ao Senhor;Rendei graças ao Senhor;Cantai ao Senhor um cântico novo;Alegrei-me quando me disseram;0;;;;;;rascunho (IA)
37972;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 119:160;O que a palavra de Deus é, segundo o Salmo 119:160?;Um peso;A verdade;Um mistério;Uma sombra;1;;;;;;rascunho (IA)
37973;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 119:164;Quantas vezes por dia o salmista louva ao Senhor, no Salmo 119:164?;Duas;Doze;Sete;Três;2;;;;;;rascunho (IA)
37974;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 118:6;Que declaração de confiança aparece no Salmo 118:6?;O Senhor tarda, mas não falha;O Senhor julga com rigor;O Senhor escolhe os fortes;O Senhor está comigo, não temerei o que me possa fazer o homem;3;;;;;;rascunho (IA)
37975;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 126:1;O que aconteceu quando o Senhor restaurou a sorte de Sião, segundo o Salmo 126?;Ficaram como quem sonha;Choraram por sete dias;Ergueram um altar;Contaram o povo;0;;;;;;rascunho (IA)
37976;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 147:1;O que o Salmo 147:1 declara sobre o louvor ao nosso Deus?;Cabe somente nas festas;É bom, é agradável e próprio louvá-lo;É dever apenas dos levitas;Deve ser feito em silêncio;1;;;;;;rascunho (IA)
37977;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 135:1;Que ordem abre o Salmo 135?;Rendei graças ao Senhor;Bendize, ó minha alma;Louvai o nome do Senhor;Ouvi, ó povos todos;2;;;;;;rascunho (IA)
37978;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 143:10;Que pedido o salmista faz no Salmo 143:10?;Livra-me dos meus perseguidores;Devolve-me os meus bens;Prolonga os meus dias;Ensina-me a fazer a tua vontade, pois tu és o meu Deus;3;;;;;;rascunho (IA)
37979;SALMOS_LIVRO5;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 141:2;A que o salmista compara a sua oração, no Salmo 141:2?;Ao incenso que sobe à presença de Deus;Ao clamor que ecoa nos montes;Ao rio que corre para o mar;Ao vento que passa e não volta;0;;;;;;rascunho (IA)
37980;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 107:2;Quem o Salmo 107:2 convoca a dizer que o Senhor é bom?;Os anciãos das tribos;Os remidos do Senhor, que ele resgatou da mão do inimigo;Os sacerdotes do santuário;Os reis das nações;1;;;;;;rascunho (IA)
37981;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 107:6;Que refrão se repete quatro vezes no Salmo 107?;Aleluia, louvai ao Senhor;Amém e amém, para sempre;Clamaram ao Senhor na sua angústia, e ele os livrou;Bendito seja o nome do Senhor;2;;;;;;rascunho (IA)
37982;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 107:9;O que o Senhor faz à alma sedenta e à alma faminta, segundo o Salmo 107:9?;Julga a ambas com rigor;Prova-as por sete dias;Leva-as ao santuário;Sacia a sedenta e enche de bens a faminta;3;;;;;;rascunho (IA)
37983;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 108:1;Que declaração abre o Salmo 108?;Preparado está o meu coração, ó Deus;Ouve, Senhor, o meu clamor;Bendize, ó minha alma, ao Senhor;Alegrei-me quando me disseram;0;;;;;;rascunho (IA)
37984;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 110:1;Até quando o Senhor porá os inimigos debaixo dos pés, segundo o Salmo 110:1?;Até a edificação do templo;Até que sejam estrado dos seus pés;Até o fim de sete anos;Até a volta do exílio;1;;;;;;rascunho (IA)
37985;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 110:3;Como o povo se apresentará no dia do poder do rei, segundo o Salmo 110:3?;Somente após o juízo;Depois de longa espera;Voluntariamente, com ornamentos sagrados;Constrangido pela força;2;;;;;;rascunho (IA)
37986;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 111:1;Como o salmista promete louvar ao Senhor, no Salmo 111:1?;Somente em segredo;Apenas nas festas anuais;Com jejum e silêncio;De todo o coração, na assembleia dos justos;3;;;;;;rascunho (IA)
37987;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 112:1;Quem é bem-aventurado, segundo o Salmo 112:1?;O homem que teme o Senhor e se compraz nos seus mandamentos;O homem que acumula riquezas;O homem que vence os inimigos;O homem que tem muitos filhos;0;;;;;;rascunho (IA)
37988;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 112:7;Como é o coração do justo diante de más notícias, segundo o Salmo 112:7?;Dividido entre a fé e o medo;Firme, confiante no Senhor, e não temerá;Aflito e sem esperança;Duro e insensível;1;;;;;;rascunho (IA)
37989;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 113:7;De onde o Senhor levanta o desvalido, segundo o Salmo 113:7?;Da casa dos ricos;Das portas da cidade;Do pó, e do monturo ergue o necessitado;Do meio das nações;2;;;;;;rascunho (IA)
37990;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 114:3;O que o mar fez quando Israel saiu do Egito, segundo o Salmo 114:3?;Cobriu o povo;Ficou em silêncio;Encheu-se de peixes;Viu e fugiu;3;;;;;;rascunho (IA)
37991;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 115:3;Onde está o nosso Deus, segundo o Salmo 115:3?;Nos céus, e tudo faz como lhe agrada;Somente no santuário;Escondido dos homens;Entre os anjos apenas;0;;;;;;rascunho (IA)
37992;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 115:16;A quem Deus deu a terra, segundo o Salmo 115:16?;Somente a Israel;Aos filhos dos homens;Aos anjos ministradores;Aos reis das nações;1;;;;;;rascunho (IA)
37993;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 116:3;Que imagem o salmista usa para descrever o perigo que enfrentou, no Salmo 116:3?;Trevas espessas o envolveram;Feras do campo o rodearam;Laços da morte e angústias do inferno o cercaram;Ondas do mar o cobriram;2;;;;;;rascunho (IA)
37994;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 116:8;De que três coisas Deus livrou o salmista, segundo o Salmo 116:8?;A casa do fogo, o campo da praga e o rebanho da fera;O corpo da doença, a mente do temor e a boca da mentira;A terra da seca, o povo da fome e o rei da guerra;A alma da morte, os olhos das lágrimas e os pés da queda;3;;;;;;rascunho (IA)
37995;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 118:14;O que o Senhor é para o salmista, segundo o Salmo 118:14?;A minha força, o meu cântico e a minha salvação;O meu juiz e a minha sentença;O meu pastor e o meu guia;A minha herança e a minha porção;0;;;;;;rascunho (IA)
37996;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 118:17;Que declaração o salmista faz no Salmo 118:17?;Voltarei à minha terra em silêncio;Não morrerei, mas viverei, e contarei as obras do Senhor;Descerei em paz à sepultura;Deixarei a minha herança aos filhos;1;;;;;;rascunho (IA)
37997;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 119:18;Que pedido o salmista faz sobre os seus olhos, no Salmo 119:18?;Ilumina os meus olhos na escuridão;Enche os meus olhos de lágrimas;Desvenda os meus olhos, para que eu contemple as maravilhas da tua lei;Fecha os meus olhos ao mal;2;;;;;;rascunho (IA)
37998;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 119:71;Que bem o salmista reconhece na aflição, no Salmo 119:71?;A aflição lhe trouxe riquezas;A aflição afastou os seus inimigos;A aflição encurtou os seus dias;Foi-lhe bom ter sido afligido, para aprender os estatutos de Deus;3;;;;;;rascunho (IA)
37999;SALMOS_LIVRO5;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 119:89;Onde está firmada para sempre a palavra de Deus, segundo o Salmo 119:89?;Nos céus;Nas tábuas de pedra;No coração dos justos;Nos rolos do santuário;0;;;;;;rascunho (IA)
