"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"25018";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 6:1";"Quais eram os três filhos de Levi?";"Arão, Moisés e Miriã";"Nadabe, Abiú e Eleazar";"Gérson, Coate e Merari";"Corá, Datã e Abirão";"2";"";"";"";"";"";"rascunho (IA)"
"25019";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 6:3";"De quem Arão e Moisés eram filhos?";"De Coate";"De Levi";"De Merari";"De Anrão";"3";"";"";"";"";"";"rascunho (IA)"
"25020";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 12:32";"Os filhos de Issacar eram conhecidos por entender de quê?";"Dos tempos";"Da guerra";"Da música";"Do comércio";"0";"";"";"";"";"";"rascunho (IA)"
"25021";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 14:1";"Qual rei enviou madeira de cedro e obreiros a Davi?";"Tou, de Hamate";"Hirão, de Tiro";"Naás, de Amom";"Talmai, de Gesur";"1";"";"";"";"";"";"rascunho (IA)"
"25022";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 21:26";"O que desceu do céu sobre o altar que Davi levantou?";"Chuva";"Uma nuvem";"Fogo";"Um anjo";"2";"";"";"";"";"";"rascunho (IA)"
"25023";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 21:18";"Onde Davi levantou o altar ao Senhor?";"No monte Sinai";"Em Gibeom";"Em Belém";"Na eira de Ornã";"3";"";"";"";"";"";"rascunho (IA)"
"25024";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 15:2";"Quem podia levar a arca de Deus?";"Somente os levitas";"Os príncipes";"Os soldados";"Qualquer israelita";"0";"";"";"";"";"";"rascunho (IA)"
"25025";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 10:12";"Em que cidade os homens valentes sepultaram os ossos de Saul?";"Em Hebrom";"Em Jabes";"Em Gibeá";"Em Siló";"1";"";"";"";"";"";"rascunho (IA)"
"25026";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 11:6";"Quem subiu primeiro contra os jebuseus e foi feito chefe do exército?";"Abisai";"Benaia";"Joabe";"Asael";"2";"";"";"";"";"";"rascunho (IA)"
"25027";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 16:7";"Nas mãos de quem Davi entregou o salmo de louvor ao Senhor?";"De Hemã";"De Jedutum";"De Etã";"De Asafe";"3";"";"";"";"";"";"rascunho (IA)"
"25028";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 29:22";"Quem foi ungido sacerdote quando Salomão foi feito rei?";"Zadoque";"Abiatar";"Aimeleque";"Jeozadaque";"0";"";"";"";"";"";"rascunho (IA)"
"25029";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 28:20";"O que Davi disse a Salomão ao encarregá-lo da obra do templo?";"Espera pelo tempo certo";"Esforça-te e tem bom ânimo";"Consulta os videntes";"Ajunta primeiro os exércitos";"1";"";"";"";"";"";"rascunho (IA)"
"25030";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 1:27";"Segundo a genealogia, Abrão é o mesmo que quem?";"Isaque";"Jacó";"Abraão";"Ismael";"2";"";"";"";"";"";"rascunho (IA)"
"25031";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 1:34";"Quem é chamado Israel, irmão de Esaú, nas genealogias?";"José";"Levi";"Judá";"Jacó";"3";"";"";"";"";"";"rascunho (IA)"
"25032";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 3:5";"Qual destes foi filho de Davi nascido em Jerusalém?";"Salomão";"Amnom";"Absalão";"Adonias";"0";"";"";"";"";"";"rascunho (IA)"
"25033";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 5:1";"Quem era o primogênito de Israel?";"Judá";"Rúben";"José";"Simeão";"1";"";"";"";"";"";"rascunho (IA)"
"25034";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 22:8";"Por que Davi não podia edificar a casa do Senhor?";"Porque já estava velho";"Porque faltava ouro";"Porque derramou muito sangue";"Porque não era sacerdote";"2";"";"";"";"";"";"rascunho (IA)"
"25035";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 17:1";"Davi disse a Natã que morava em casa de que material?";"De pedra";"De barro";"De tijolos";"De cedros";"3";"";"";"";"";"";"rascunho (IA)"
"25036";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 12:18";"Quem declarou a Davi: teus somos, ó filho de Jessé?";"Amasai";"Joabe";"Benaia";"Abisai";"0";"";"";"";"";"";"rascunho (IA)"
"25037";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 25:1";"Asafe, Hemã e Jedutum foram separados para qual ministério?";"O da guerra";"O da música";"O do sacerdócio";"O da construção";"1";"";"";"";"";"";"rascunho (IA)"
"25038";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 23:3";"Os levitas foram contados de quantos anos para cima na primeira contagem?";"De vinte";"De vinte e cinco";"De trinta";"De cinquenta";"2";"";"";"";"";"";"rascunho (IA)"
"25039";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 26:1";"Que função tinham os coreítas designados por Davi?";"Cantores";"Juízes";"Escribas";"Porteiros";"3";"";"";"";"";"";"rascunho (IA)"
"25040";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 9:1";"Por que Judá foi levado cativo para a Babilônia?";"Por causa da sua transgressão";"Por causa da fome";"Por causa da guerra civil";"Por causa de uma peste";"0";"";"";"";"";"";"rascunho (IA)"
"25041";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 10:13";"Saul consultou quem, em vez de buscar ao Senhor?";"Um profeta";"Uma feiticeira";"Um sacerdote";"Um vidente";"1";"";"";"";"";"";"rascunho (IA)"
"25042";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 14:11";"Que nome Davi deu ao lugar onde venceu os filisteus?";"Perez-Uzá";"Refaim";"Baal-Perazim";"Gezer";"2";"";"";"";"";"";"rascunho (IA)"
"25043";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 13:11";"Que nome foi dado ao lugar onde Uzá morreu?";"Baal-Perazim";"Quiriate-Jearim";"Bete-Semes";"Perez-Uzá";"3";"";"";"";"";"";"rascunho (IA)"
"25044";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 11:17-18";"De qual poço os três valentes trouxeram água para Davi?";"De Belém";"De Siloé";"De Gibeom";"De Berseba";"0";"";"";"";"";"";"rascunho (IA)"
"25045";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 11:18-19";"O que Davi fez com a água trazida do poço de Belém?";"Bebeu-a toda";"Derramou-a ao Senhor";"Repartiu-a com o povo";"Guardou-a num odre";"1";"";"";"";"";"";"rascunho (IA)"
"25046";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 27:1";"Quantos homens havia em cada turma mensal do exército de Davi?";"Doze mil";"Quarenta mil";"Vinte e quatro mil";"Dez mil";"2";"";"";"";"";"";"rascunho (IA)"
"25047";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 29:9";"Como o povo reagiu ao ofertar voluntariamente para o templo?";"Murmurou contra o rei";"Chorou amargamente";"Recusou-se a dar";"Alegrou-se com grande alegria";"3";"";"";"";"";"";"rascunho (IA)"
"25048";"1CRONICAS";"2026-09-05";"ARC";"1";"1 Crônicas";"AT";"";"";"1 Crônicas 18:14";"Como Davi julgava todo o seu povo?";"Com juízo e justiça";"Com dureza e rigor";"Por meio de sortes";"Por meio dos videntes";"0";"";"";"";"";"";"rascunho (IA)"
"25049";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 2:16";"Zeruia e Abigail eram o que de Davi?";"Filhas";"Irmãs";"Esposas";"Sobrinhas";"1";"";"";"";"";"";"rascunho (IA)"
"25050";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 2:16";"Quem eram os três filhos de Zeruia?";"Amasa, Jéter e Hanã";"Eliabe, Simea e Ozém";"Abisai, Joabe e Asael";"Jasobeão, Eleazar e Samá";"2";"";"";"";"";"";"rascunho (IA)"
"25051";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 10:10";"Onde os filisteus penduraram a cabeça de Saul?";"No muro de Jericó";"No templo de Astarote";"Na praça de Gate";"Na casa de Dagom";"3";"";"";"";"";"";"rascunho (IA)"
"25052";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 10:12";"Por quantos dias os homens de Jabes jejuaram após sepultar Saul?";"Sete";"Três";"Quarenta";"Um";"0";"";"";"";"";"";"rascunho (IA)"
"25053";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 11:11";"Quantos Jasobeão feriu de uma só vez com a sua lança?";"Oitocentos";"Trezentos";"Seiscentos";"Cem";"1";"";"";"";"";"";"rascunho (IA)"
"25054";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 11:20";"Quantos homens Abisai feriu com a sua lança?";"Oitocentos";"Quatrocentos";"Trezentos";"Duzentos";"2";"";"";"";"";"";"rascunho (IA)"
"25055";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 11:23";"Qual era a altura do egípcio morto por Benaia?";"Seis côvados";"Quatro côvados";"Sete côvados";"Cinco côvados";"3";"";"";"";"";"";"rascunho (IA)"
"25056";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 12:15";"Em que situação os gaditas atravessaram o Jordão?";"Quando transbordava as ribanceiras";"Quando estava seco";"Quando estava congelado";"Quando estava calmo";"0";"";"";"";"";"";"rascunho (IA)"
"25057";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 12:8";"Os gaditas tinham rostos semelhantes aos de que animal?";"Da águia";"Do leão";"Do boi";"Do lobo";"1";"";"";"";"";"";"rascunho (IA)"
"25058";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 13:5-6";"De onde a arca do Senhor foi trazida por Davi?";"De Siló";"De Bete-Semes";"De Quiriate-Jearim";"De Gibeom";"2";"";"";"";"";"";"rascunho (IA)"
"25059";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 13:7";"Sobre o que a arca foi levada da casa de Abinadabe?";"Sobre ombros de levitas";"Sobre um jumento";"Sobre uma liteira";"Sobre um carro novo";"3";"";"";"";"";"";"rascunho (IA)"
"25060";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 15:13";"Por que houve rotura na primeira tentativa de trazer a arca?";"Não o buscaram segundo a ordenança";"Não ofereceram sacrifício";"Não jejuaram antes";"Não consultaram o rei";"0";"";"";"";"";"";"rascunho (IA)"
"25061";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 15:27";"Com que Davi estava vestido ao trazer a arca a Jerusalém?";"Uma armadura de guerra";"Manto de linho fino e um éfode";"Um manto real de púrpura";"Um pano de saco";"1";"";"";"";"";"";"rascunho (IA)"
"25062";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 16:22";"Além de não tocar nos ungidos, o que o cântico diz não fazer?";"Ferir os sacerdotes";"Desprezar os anciãos";"Maltratar os profetas";"Roubar os levitas";"2";"";"";"";"";"";"rascunho (IA)"
"25063";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 17:11-12";"Quem edificaria a casa ao Senhor, segundo a promessa feita a Davi?";"O neto de Davi";"Um estrangeiro";"O próprio Davi";"O filho de Davi";"3";"";"";"";"";"";"rascunho (IA)"
"25064";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 17:16";"Como Davi começou a sua oração diante do Senhor?";"Quem sou eu, Senhor Deus";"Ouve, ó Deus de Israel";"Lembra-te de mim, Senhor";"Bendito seja o teu nome";"0";"";"";"";"";"";"rascunho (IA)"
"25065";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 18:3";"Qual rei de Zobá Davi feriu junto a Hamate?";"Tou";"Hadadezer";"Naás";"Hanum";"1";"";"";"";"";"";"rascunho (IA)"
"25066";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 18:12";"Quem feriu dezoito mil edomitas no vale do Sal?";"Joabe";"Benaia";"Abisai";"Asael";"2";"";"";"";"";"";"rascunho (IA)"
"25067";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 18:15";"Quem era o chefe do exército de Davi?";"Benaia";"Abisai";"Amasa";"Joabe";"3";"";"";"";"";"";"rascunho (IA)"
"25068";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 18:17";"Sobre quem Benaia estava posto?";"Sobre os quereteus e peleteus";"Sobre os levitas";"Sobre os tesouros";"Sobre os porteiros";"0";"";"";"";"";"";"rascunho (IA)"
"25069";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 19:2";"Por que Davi enviou mensageiros a Hanum?";"Para exigir tributo";"Para consolá-lo pela morte do pai";"Para propor uma aliança";"Para pedir passagem";"1";"";"";"";"";"";"rascunho (IA)"
"25070";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 19:4";"O que Hanum fez com os servos de Davi?";"Matou-os à espada";"Prendeu-os em Rabá";"Rapou-lhes a barba e cortou-lhes as vestes";"Despediu-os com honra";"2";"";"";"";"";"";"rascunho (IA)"
"25071";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 19:5";"Onde Davi mandou que ficassem até que crescesse a barba?";"Em Hebrom";"Em Belém";"Em Gibeá";"Em Jericó";"3";"";"";"";"";"";"rascunho (IA)"
"25072";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 20:1";"Que cidade Joabe destruiu enquanto Davi ficou em Jerusalém?";"Rabá";"Gate";"Gezer";"Damasco";"0";"";"";"";"";"";"rascunho (IA)"
"25073";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 20:2";"Qual era o peso da coroa tomada na cidade de Rabá?";"Cinquenta siclos de ouro";"Um talento de ouro";"Dez talentos de prata";"Cem dracmas de ouro";"1";"";"";"";"";"";"rascunho (IA)"
"25074";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 21:5";"Quantos homens de guerra havia em Israel segundo o censo?";"Oitocentos mil";"Quinhentos mil";"Um milhão e cem mil";"Um milhão e trezentos mil";"2";"";"";"";"";"";"rascunho (IA)"
"25075";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 21:6";"Quais tribos Joabe não contou no recenseamento?";"Judá e Simeão";"Efraim e Manassés";"Dã e Aser";"Levi e Benjamim";"3";"";"";"";"";"";"rascunho (IA)"
"25076";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 21:9";"Qual vidente de Davi lhe apresentou as três opções de castigo?";"Gade";"Natã";"Samuel";"Asafe";"0";"";"";"";"";"";"rascunho (IA)"
"25077";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 21:13";"Nas mãos de quem Davi escolheu cair?";"Nas mãos dos homens";"Nas mãos do Senhor";"Nas mãos dos filisteus";"Nas mãos dos amonitas";"1";"";"";"";"";"";"rascunho (IA)"
"25078";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 21:25";"Quanto Davi pagou a Ornã pelo lugar da eira?";"Cinquenta siclos de prata";"Cem talentos de prata";"Seiscentos siclos de ouro";"Trinta siclos de ouro";"2";"";"";"";"";"";"rascunho (IA)"
"25079";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 22:9";"O que Deus prometeu dar a Israel nos dias de Salomão?";"Riqueza e ouro";"Vitória sobre Edom";"Chuva abundante";"Paz e descanso";"3";"";"";"";"";"";"rascunho (IA)"
"25080";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 23:5";"Quantos levitas foram designados como porteiros?";"Quatro mil";"Vinte e quatro mil";"Seis mil";"Trinta e oito mil";"0";"";"";"";"";"";"rascunho (IA)"
"25081";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 23:4";"Quantos levitas foram postos para a obra da casa do Senhor?";"Quatro mil";"Vinte e quatro mil";"Seis mil";"Trinta e oito mil";"1";"";"";"";"";"";"rascunho (IA)"
"25082";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 24:2";"Quais filhos de Arão morreram antes do pai, sem deixar filhos?";"Eleazar e Itamar";"Hofni e Fineias";"Nadabe e Abiú";"Zadoque e Aimeleque";"2";"";"";"";"";"";"rascunho (IA)"
"25083";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 24:5";"Como os sacerdotes foram repartidos em turmas?";"Por idade";"Por escolha do rei";"Por riqueza";"Por sortes";"3";"";"";"";"";"";"rascunho (IA)"
"25084";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 25:5";"Que título Hemã recebia junto ao rei?";"Vidente do rei";"Escriba do rei";"General do rei";"Amigo do rei";"0";"";"";"";"";"";"rascunho (IA)"
"25085";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 25:7";"Quantos eram os instruídos no canto do Senhor?";"Duzentos e quarenta";"Duzentos e oitenta e oito";"Trezentos";"Cento e vinte";"1";"";"";"";"";"";"rascunho (IA)"
"25086";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 26:5";"Por que a casa de Obede-Edom teve muitos filhos?";"Porque era muito rico";"Porque era sacerdote";"Porque Deus o abençoou";"Porque era príncipe";"2";"";"";"";"";"";"rascunho (IA)"
"25087";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 27:33";"Quem era chamado o amigo do rei Davi?";"Aitofel";"Joabe";"Zadoque";"Husai, o arquita";"3";"";"";"";"";"";"rascunho (IA)"
"25088";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 27:33";"Quem servia a Davi como conselheiro ao lado de Husai?";"Aitofel";"Zadoque";"Natã";"Abiatar";"0";"";"";"";"";"";"rascunho (IA)"
"25089";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 28:3";"Que razão Davi deu à assembleia por não edificar o templo?";"Havia pecado com Bate-Sua";"Era homem de guerra e derramou sangue";"Já estava muito velho";"Havia numerado o povo";"1";"";"";"";"";"";"rascunho (IA)"
"25090";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 28:9";"O que aconteceria a Salomão se ele deixasse o Senhor?";"Perderia suas riquezas";"Seria levado cativo";"Seria rejeitado para sempre";"Ficaria enfermo";"2";"";"";"";"";"";"rascunho (IA)"
"25091";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 29:3";"De onde veio o ouro que Davi deu do seu próprio tesouro?";"De Társis";"De Sabá";"De Havilá";"De Ofir";"3";"";"";"";"";"";"rascunho (IA)"
"25092";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 29:15";"A que Davi comparou os dias do homem sobre a terra?";"À sombra";"Ao vento";"À flor";"À fumaça";"0";"";"";"";"";"";"rascunho (IA)"
"25093";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 29:29";"Quais três homens escreveram sobre os atos do rei Davi?";"Asafe, Hemã e Jedutum";"Samuel, Natã e Gade";"Zadoque, Abiatar e Natã";"Elias, Eliseu e Isaías";"1";"";"";"";"";"";"rascunho (IA)"
"25094";"1CRONICAS";"2026-09-05";"ARC";"2";"1 Crônicas";"AT";"";"";"1 Crônicas 5:26";"Qual rei da Assíria levou cativas as tribos do outro lado do Jordão?";"Senaqueribe";"Salmaneser";"Tiglate-Pileser";"Sargom";"2";"";"";"";"";"";"rascunho (IA)"
