id;lote;data_lote;fonte;nivel;livro_biblico;testamento;categoria_ebd;ebd_versao;referencia;pergunta_pt;alternativa_pt_a;alternativa_pt_b;alternativa_pt_c;alternativa_pt_d;resposta_correta;pergunta_en;alternativa_en_a;alternativa_en_b;alternativa_en_c;alternativa_en_d;status_revisao
107018;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);2;1 Timóteo;NT;;;1Tm 6:16;Onde Deus habita, segundo 1 Timóteo 6:16?;Entre os querubins;Acima dos céus visíveis;Em luz inacessível;No santo dos santos;2;;;;;;rascunho (IA)
107019;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);2;1 Timóteo;NT;;;1Tm 4:14;O que Timóteo não deve desprezar, segundo Paulo?;A tradição dos pais;O exemplo dos anciãos;A carta que recebeu;O dom que há nele;3;;;;;;rascunho (IA)
107020;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 1:4;Do que Paulo manda que não se ocupem, em 1 Timóteo 1:4?;De fábulas e genealogias intermináveis;De disputas sobre o templo;De contas e registros;De viagens desnecessárias;0;;;;;;rascunho (IA)
107021;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 1:5;Qual é o fim do mandamento, segundo 1 Timóteo 1:5?;A justiça;O amor;O temor;A obediência;1;;;;;;rascunho (IA)
107022;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 1:8;Em que condição a lei é boa, segundo Paulo?;Se for ensinada por sacerdotes;Se for guardada por inteiro;Se alguém dela usar legitimamente;Se for lida em público;2;;;;;;rascunho (IA)
107023;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 1:20;Quais dois Paulo entregou a Satanás, para que aprendessem a não blasfemar?;Fígelo e Hermógenes;Himeneu e Fileto;Demas e Diótrefes;Himeneu e Alexandre;3;;;;;;rascunho (IA)
107024;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 2:5;Quem é o único mediador entre Deus e os homens, segundo Paulo?;Jesus Cristo homem;Moisés, o legislador;O sumo sacerdote;O arcanjo Miguel;0;;;;;;rascunho (IA)
107025;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 3:6;O que o bispo não deve ser, para não cair na condenação do diabo?;Idoso;Neófito;Rico;Estrangeiro;1;;;;;;rascunho (IA)
107026;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 3:16;Como Paulo chama aquilo que descreve em 1 Timóteo 3:16?;A revelação dos profetas;A esperança da glória;O mistério da piedade;O segredo dos séculos;2;;;;;;rascunho (IA)
107027;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 4:8;Para quanto o exercício corporal aproveita, segundo Paulo?;Para tudo;Para nada;Para a eternidade;Para pouco;3;;;;;;rascunho (IA)
107028;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 5:18;De que o trabalhador é digno, segundo a citação de Paulo?;Do seu salário;Do descanso semanal;Da honra dos irmãos;Da proteção dos anciãos;0;;;;;;rascunho (IA)
107029;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);3;1 Timóteo;NT;;;1Tm 6:17;A quem Paulo manda advertir para que não confiem na incerteza das riquezas?;Aos mestres da lei;Aos ricos deste mundo;Aos que servem às mesas;Aos jovens da igreja;1;;;;;;rascunho (IA)
107030;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 1:3;Em que cidade Paulo deixou Timóteo, ao partir para a Macedônia?;Em Creta;Em Trôade;Em Éfeso;Em Corinto;2;;;;;;rascunho (IA)
107031;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 2:9;Como Paulo orienta que as mulheres se ataviem?;Com vestes de linho fino;Somente com vestes brancas;Conforme o costume grego;Com traje honesto, com modéstia e sobriedade;3;;;;;;rascunho (IA)
107032;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 3:2;Que qualidades o bispo deve ter, além de irrepreensível?;Vigilante, sóbrio, hospitaleiro e apto para ensinar;Rico, letrado e bem relacionado;Casado, idoso e nascido em Israel;Profeta, mestre e evangelista;0;;;;;;rascunho (IA)
107033;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 3:8;Como os diáconos devem ser, segundo 1 Timóteo 3:8?;Naturais da própria cidade;Honestos, não de língua dobre;Escolhidos entre os anciãos;Formados na lei de Moisés;1;;;;;;rascunho (IA)
107034;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 4:15;O que Timóteo deve fazer com as coisas que Paulo ensinou?;Ensiná-las apenas aos anciãos;Guardá-las em segredo;Meditar nelas e nelas ocupar-se;Escrevê-las num rolo;2;;;;;;rascunho (IA)
107035;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 5:1;Como Timóteo deve tratar um homem idoso, segundo Paulo?;Corrigi-lo diante de todos;Deixá-lo aos cuidados dos anciãos;Evitar falar com ele;Não o repreender, mas admoestá-lo como pai;3;;;;;;rascunho (IA)
107036;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 5:23;O que Paulo aconselhou a Timóteo por causa do seu estômago?;Usar um pouco de vinho;Jejuar por sete dias;Evitar todo alimento sólido;Procurar um médico em Éfeso;0;;;;;;rascunho (IA)
107037;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 6:12;Diante de quantas testemunhas Timóteo fez a boa confissão?;Diante de nenhuma;Diante de muitas;Diante de duas;Diante de sete;1;;;;;;rascunho (IA)
107038;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);4;1 Timóteo;NT;;;1Tm 6:20;O que Paulo manda que Timóteo guarde, no encerramento da carta?;Os bens da igreja;As profecias antigas;O depósito que lhe foi confiado;As cartas que recebeu;2;;;;;;rascunho (IA)
107039;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 1:1;Por ordem de quem Paulo declara ser apóstolo, em 1 Timóteo 1:1?;Dos apóstolos de Jerusalém;Da igreja de Antioquia;Dos anciãos de Éfeso;De Deus, nosso Salvador;3;;;;;;rascunho (IA)
107040;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 1:5;De que procede o amor, que é o fim do mandamento?;De coração puro, boa consciência e fé não fingida;Do cumprimento da lei;Do temor do juízo;Da instrução dos mestres;0;;;;;;rascunho (IA)
107041;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 2:4;O que Deus quer a respeito de todos os homens, segundo Paulo?;Que ouçam os profetas;Que se salvem e cheguem ao conhecimento da verdade;Que temam o seu juízo;Que guardem os mandamentos;1;;;;;;rascunho (IA)
107042;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 2:6;O que Cristo se deu por todos, segundo 1 Timóteo 2:6?;Em testemunho;Em juízo;Em resgate;Em exemplo;2;;;;;;rascunho (IA)
107043;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 3:1;O que deseja aquele que aspira ao episcopado, segundo Paulo?;Grande honra;Pesado encargo;Lugar de autoridade;Excelente obra;3;;;;;;rascunho (IA)
107044;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 4:2;Como é a consciência dos que ensinam doutrinas de demônios?;Cauterizada;Endurecida pela lei;Adormecida pelo prazer;Confundida pela ignorância;0;;;;;;rascunho (IA)
107045;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 4:13;A que Timóteo deve aplicar-se, até que Paulo chegue?;À escolha de novos anciãos;À leitura, à exortação e ao ensino;Ao jejum e à vigília;À administração dos bens;1;;;;;;rascunho (IA)
107046;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 5:3;A quem Paulo manda honrar, em 1 Timóteo 5:3?;Os que sustentam a igreja;Os que vieram de Jerusalém;As viúvas que verdadeiramente são viúvas;Os anciãos de cada cidade;2;;;;;;rascunho (IA)
107047;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);5;1 Timóteo;NT;;;1Tm 6:15;Como Deus é chamado em 1 Timóteo 6:15?;Pai das luzes e das misericórdias;Senhor dos exércitos de Israel;Juiz de vivos e de mortos;Bem-aventurado e único poderoso, Rei dos reis;3;;;;;;rascunho (IA)
107048;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);6;1 Timóteo;NT;;;1Tm 1:1;1 Timóteo, 2 Timóteo e Tito formam tradicionalmente qual grupo de cartas?;As cartas pastorais;As cartas da prisão;As cartas gerais;As cartas de viagem;0;;;;;;rascunho (IA)
107049;1TIMOTEO_COMPLETO;2026-08-22;IA (Claude);6;1 Timóteo;NT;;;1Tm 3:16;Que trecho de 1 Timóteo é apontado por muitos estudiosos como fragmento de um hino cristão antigo?;O de 1 Timóteo 6:12;O de 1 Timóteo 3:16;O de 1 Timóteo 1:15;O de 1 Timóteo 2:5;1;;;;;;rascunho (IA)
